# Wordlist

# DATA
ID	ID	LOCAL_ID	LANGUAGE_ID	PARAMETER_ID	VALUE	FORM	SEGMENTS	COMMENT	SOURCE	COGNACY	LOAN	CONCEPT_NAME	CONCEPT_CONCEPTICON_ID	CONCEPT_CONCEPTICON_GLOSS	LANGUAGE_NAME	LANGUAGE_GLOTTOCODE	LANGUAGE_GLOTTOLOG_NAME	LANGUAGE_ISO639P3CODE	LANGUAGE_MACROAREA	LANGUAGE_FAMILY	DOCULECT	CONCEPT	IPA
13239	luobuohewestern-Chen-2013-888-545-1		luobuohewestern	Chen-2013-888-545	ɕɑ⁵⁵	ɕɑ⁵⁵	ɕ ɑ ⁵⁵		Chen2013			多	1198	MANY	Luobuohe, Western	luop1235					Luobuohe, Western	多	ɕɑ⁵⁵
13241	chuanqiandiancentralguizhou-Chen-2013-888-545-1		chuanqiandiancentralguizhou	Chen-2013-888-545	nta⁴²	nta⁴²	ⁿt a ⁴²		Chen2013			多	1198	MANY	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	多	ⁿta⁴²
13242	chuanqiandiansouthernguizhou-Chen-2013-888-545-1		chuanqiandiansouthernguizhou	Chen-2013-888-545	ntɔ⁵⁵	ntɔ⁵⁵	ⁿt ɔ ⁵⁵		Chen2013			多	1198	MANY	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	多	ⁿtɔ⁵⁵
13243	chuanqiandiannortheastyunnan-Chen-2013-888-545-1		chuanqiandiannortheastyunnan	Chen-2013-888-545	tɕau⁵⁵	tɕau⁵⁵	tɕ au ⁵⁵		Chen2013			多	1198	MANY	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	多	tɕau⁵⁵
#
12851	qiandongwest-Chen-2013-888-529-1		qiandongwest	Chen-2013-888-529	ljeɯ⁴⁴	ljeɯ⁴⁴	l j e ɯ ⁴⁴		Chen2013			大	1202	BIG	Qiandong, West						Qiandong, West	大	ljeɯ⁴⁴
12852	bahengwest-Chen-2013-888-529-1		bahengwest	Chen-2013-888-529	ɬjo³⁵	ɬjo³⁵	ɬ j o ³⁵		Chen2013			大	1202	BIG	Baheng, West	pahn1237					Baheng, West	大	ɬjo³⁵
12853	bahengeast-Chen-2013-888-529-1		bahengeast	Chen-2013-888-529	ɬjo³⁵	ɬjo³⁵	ɬ j o ³⁵		Chen2013			大	1202	BIG	Baheng, East	pahn1237					Baheng, East	大	ɬjo³⁵
12840	luobuoheeastern-Chen-2013-888-529-1		luobuoheeastern	Chen-2013-888-529	tə⁰²ɬəu³¹	tə⁰²ɬəu³¹	t ə ²/⁰ + ɬ əu ³¹		Chen2013			大	1202	BIG	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	大	tə²/⁰+ɬəu³¹
12841	luobuohewestern-Chen-2013-888-529-1		luobuohewestern	Chen-2013-888-529	ɬu³¹	ɬu³¹	ɬ u ³¹		Chen2013			大	1202	BIG	Luobuohe, Western	luop1235					Luobuohe, Western	大	ɬu³¹
12842	chuanqiandian-Chen-2013-888-529-1		chuanqiandian	Chen-2013-888-529	ɬo⁴³	ɬo⁴³	ɬ o ⁴³		Chen2013			大	1202	BIG	Chuanqiandian	chua1256					Chuanqiandian	大	ɬo⁴³
12843	chuanqiandiancentralguizhou-Chen-2013-888-529-1		chuanqiandiancentralguizhou	Chen-2013-888-529	ɬə²⁴	ɬə²⁴	ɬ ə ²⁴		Chen2013			大	1202	BIG	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	大	ɬə²⁴
12844	chuanqiandiansouthernguizhou-Chen-2013-888-529-1		chuanqiandiansouthernguizhou	Chen-2013-888-529	ɭo²²	ɭo²²	ɭ o ²²		Chen2013			大	1202	BIG	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	大	ɭo²²
12845	chuanqiandiannortheastyunnan-Chen-2013-888-529-1		chuanqiandiannortheastyunnan	Chen-2013-888-529	ɬo⁵⁵	ɬo⁵⁵	ɬ o ⁵⁵		Chen2013			大	1202	BIG	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	大	ɬo⁵⁵
12849	qiandongeast-Chen-2013-888-529-1		qiandongeast	Chen-2013-888-529	ljou²⁴	ljou²⁴	l j ɔ ²⁴		Chen2013			大	1202	BIG	Qiandong, East	east2370					Qiandong, East	大	ljɔ²⁴
#
12652	qiandongeast-Chen-2013-888-521-1		qiandongeast	Chen-2013-888-521	teu²⁴fa³³	teu²⁴fa³³	t eu ²⁴ + f a ³³		Chen2013			大家	98	ALL	Qiandong, East	east2370					Qiandong, East	大家	teu²⁴+fa³³
12654	qiandongwest-Chen-2013-888-521-1		qiandongwest	Chen-2013-888-521	se⁵⁵se⁵⁵	se⁵⁵se⁵⁵	s e ⁵⁵ + s e ⁵⁵		Chen2013			大家	98	ALL	Qiandong, West						Qiandong, West	大家	se⁵⁵+se⁵⁵
12656	bahengeast-Chen-2013-888-521-1		bahengeast	Chen-2013-888-521	tʰai⁵³tɕi³⁵ka³³	tʰai⁵³tɕi³⁵ka³³	tʰ ai ⁵³ + tɕ i ³⁵ + k a ³³		Chen2013			大家	98	ALL	Baheng, East	pahn1237					Baheng, East	大家	tʰai⁵³+tɕi³⁵+ka³³
12643	luobuoheeastern-Chen-2013-888-521-1		luobuoheeastern	Chen-2013-888-521	na³¹tɕuŋ³¹	na³¹tɕuŋ³¹	n a ³¹ + tɕ u ŋ ³¹		Chen2013			大家	98	ALL	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	大家	na³¹+tɕuŋ³¹
12644	luobuohewestern-Chen-2013-888-521-1		luobuohewestern	Chen-2013-888-521	nɑ³¹tɕoŋ³¹	nɑ³¹tɕoŋ³¹	n ɑ ³¹ + tɕ o ŋ ³¹		Chen2013			大家	98	ALL	Luobuohe, Western	luop1235					Luobuohe, Western	大家	nɑ³¹+tɕoŋ³¹
12645	chuanqiandian-Chen-2013-888-521-1		chuanqiandian	Chen-2013-888-521	tua²⁴tsʰi³¹	tua²⁴tsʰi³¹	t ua ²⁴ + tsʰ i ³¹		Chen2013			大家	98	ALL	Chuanqiandian	chua1256					Chuanqiandian	大家	tua²⁴+tsʰi³¹
12646	chuanqiandiancentralguizhou-Chen-2013-888-521-1		chuanqiandiancentralguizhou	Chen-2013-888-521	sʰo¹³to³¹	sʰo¹³to³¹	sʰ o ¹³ + t o ³¹		Chen2013			大家	98	ALL	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	大家	sʰo¹³+to³¹
12647	chuanqiandiansouthernguizhou-Chen-2013-888-521-1		chuanqiandiansouthernguizhou	Chen-2013-888-521	tɕəŋ¹¹pu²¹	tɕəŋ¹¹pu²¹	tɕ ə ŋ ¹¹ + p u ²¹		Chen2013			大家	98	ALL	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	大家	tɕəŋ¹¹+pu²¹
12648	chuanqiandiannortheastyunnan-Chen-2013-888-521-1		chuanqiandiannortheastyunnan	Chen-2013-888-521	xu⁵⁵bɯ⁵³	xu⁵⁵bɯ⁵³	x u ⁵⁵ + b ɯ ⁵³		Chen2013			大家	98	ALL	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	大家	xu⁵⁵+bɯ⁵³
12655	bahengwest-Chen-2013-888-521-1		bahengwest	Chen-2013-888-521	ʔi⁵⁵tau⁵⁵	ʔi⁵⁵tau⁵⁵	ʔ i ⁵⁵ + t au ⁵⁵		Chen2013			大家	98	ALL	Baheng, West	pahn1237					Baheng, West	大家	ʔi⁵⁵+tau⁵⁵
#
1	luobuoheeastern-Chen-2013-888-471-1		luobuoheeastern	Chen-2013-888-471	qo⁰⁵ŋɢwaŋ³¹	qo⁰⁵ŋɢwaŋ³¹	q o ⁵/⁰ + ⁿɢ w a ŋ ³¹		Chen2013			天	1225	DAY (NOT NIGHT)	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	天	qo⁵/⁰+ⁿɢwaŋ³¹
2	luobuohewestern-Chen-2013-888-471-1		luobuohewestern	Chen-2013-888-471	ʔə⁰²ŋɢwɑŋ³¹	ʔə⁰²ŋɢwɑŋ³¹	ʔ ə ²/⁰ + ⁿɢ w ɑ ŋ ³¹		Chen2013			天	1225	DAY (NOT NIGHT)	Luobuohe, Western	luop1235					Luobuohe, Western	天	ʔə²/⁰+ⁿɢwɑŋ³¹
3	chuanqiandian-Chen-2013-888-471-1		chuanqiandian	Chen-2013-888-471	nto³¹	nto³¹	ⁿt o ³¹		Chen2013			天	1225	DAY (NOT NIGHT)	Chuanqiandian	chua1256					Chuanqiandian	天	ⁿto³¹
4	chuanqiandiancentralguizhou-Chen-2013-888-471-1		chuanqiandiancentralguizhou	Chen-2013-888-471	ŋqə̃⁵⁵	ŋqə̃⁵⁵	ⁿq ə̃ ⁵⁵		Chen2013			天	1225	DAY (NOT NIGHT)	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	天	ⁿqə̃⁵⁵
5	chuanqiandiansouthernguizhou-Chen-2013-888-471-1		chuanqiandiansouthernguizhou	Chen-2013-888-471	ntoŋ⁵³	ntoŋ⁵³	ⁿt o ŋ ⁵³		Chen2013			天	1225	DAY (NOT NIGHT)	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	天	ⁿtoŋ⁵³
6	chuanqiandiannortheastyunnan-Chen-2013-888-471-1		chuanqiandiannortheastyunnan	Chen-2013-888-471	ndɦu³⁵	ndɦu³⁵	ⁿdʱ u ³⁵		Chen2013			天	1225	DAY (NOT NIGHT)	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	天	ⁿdʱu³⁵
10	qiandongeast-Chen-2013-888-471-1		qiandongeast	Chen-2013-888-471	qa³³ʑi²²	qa³³ʑi²²	q a ³³ + ʑ i ²²		Chen2013			天	1225	DAY (NOT NIGHT)	Qiandong, East	east2370					Qiandong, East	天	qa³³+ʑi²²
12	qiandongwest-Chen-2013-888-471-1		qiandongwest	Chen-2013-888-471	vei⁵⁵	vei⁵⁵	v ei ⁵⁵		Chen2013			天	1225	DAY (NOT NIGHT)	Qiandong, West						Qiandong, West	天	vei⁵⁵
13	bahengwest-Chen-2013-888-471-1		bahengwest	Chen-2013-888-471	ʔa⁰³waŋ³³	ʔa⁰³waŋ³³	ʔ a ³/⁰ + w a ŋ ³³		Chen2013			天	1225	DAY (NOT NIGHT)	Baheng, West	pahn1237					Baheng, West	天	ʔa³/⁰+waŋ³³
14	bahengeast-Chen-2013-888-471-1		bahengeast	Chen-2013-888-471	la⁰³waŋ³³	la⁰³waŋ³³	l a ³/⁰ + w a ŋ ³³		Chen2013			天	1225	DAY (NOT NIGHT)	Baheng, East	pahn1237					Baheng, East	天	la³/⁰+waŋ³³
11406	luobuoheeastern-Chen-2013-888-471-2		luobuoheeastern	Chen-2013-888-471	na³¹	na³¹	n a ³¹		Chen2013			天	1225	DAY (NOT NIGHT)	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	天	na³¹
11407	luobuohewestern-Chen-2013-888-471-2		luobuohewestern	Chen-2013-888-471	n̥ɑ³¹	n̥ɑ³¹	n̥ ɑ ³¹		Chen2013			天	1225	DAY (NOT NIGHT)	Luobuohe, Western	luop1235					Luobuohe, Western	天	n̥ɑ³¹
11408	chuanqiandian-Chen-2013-888-471-2		chuanqiandian	Chen-2013-888-471	n̥o⁴³	n̥o⁴³	n̥ o ⁴³		Chen2013			天	1225	DAY (NOT NIGHT)	Chuanqiandian	chua1256					Chuanqiandian	天	n̥o⁴³
11409	chuanqiandiancentralguizhou-Chen-2013-888-471-2		chuanqiandiancentralguizhou	Chen-2013-888-471	n̥ə̃²⁴	n̥ə̃²⁴	n̥ ə̃ ²⁴		Chen2013			天	1225	DAY (NOT NIGHT)	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	天	n̥ə̃²⁴
11410	chuanqiandiansouthernguizhou-Chen-2013-888-471-2		chuanqiandiansouthernguizhou	Chen-2013-888-471	noŋ²²	noŋ²²	n o ŋ ²²		Chen2013			天	1225	DAY (NOT NIGHT)	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	天	noŋ²²
11411	chuanqiandiannortheastyunnan-Chen-2013-888-471-2		chuanqiandiannortheastyunnan	Chen-2013-888-471	n̥u⁵⁵	n̥u⁵⁵	n̥ u ⁵⁵		Chen2013			天	1225	DAY (NOT NIGHT)	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	天	n̥u⁵⁵
11415	qiandongeast-Chen-2013-888-471-2		qiandongeast	Chen-2013-888-471	nei²⁴	nei²⁴	n ei ²⁴		Chen2013			天	1225	DAY (NOT NIGHT)	Qiandong, East	east2370					Qiandong, East	天	nei²⁴
11417	qiandongwest-Chen-2013-888-471-2		qiandongwest	Chen-2013-888-471	nei⁴⁴	nei⁴⁴	n ei ⁴⁴		Chen2013			天	1225	DAY (NOT NIGHT)	Qiandong, West						Qiandong, West	天	nei⁴⁴
11418	bahengwest-Chen-2013-888-471-2		bahengwest	Chen-2013-888-471	n̥ei³⁵	n̥ei³⁵	n̥ ei ³⁵		Chen2013			天	1225	DAY (NOT NIGHT)	Baheng, West	pahn1237					Baheng, West	天	n̥ei³⁵
11419	bahengeast-Chen-2013-888-471-2		bahengeast	Chen-2013-888-471	n̥e³⁵	n̥e³⁵	n̥ e ³⁵		Chen2013			天	1225	DAY (NOT NIGHT)	Baheng, East	pahn1237					Baheng, East	天	n̥e³⁵
#
26	luobuoheeastern-Chen-2013-888-2-1		luobuoheeastern	Chen-2013-888-2	qo⁰⁵na³¹	qo⁰⁵na³¹	q o ⁵/⁰ + n a ³¹		Chen2013			太阳	1343	SUN	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	太阳	qo⁵/⁰+na³¹
27	luobuohewestern-Chen-2013-888-2-1		luobuohewestern	Chen-2013-888-2	ʔə⁰²n̥ɑ³¹	ʔə⁰²n̥ɑ³¹	ʔ ə ²/⁰ + n̥ ɑ ³¹		Chen2013			太阳	1343	SUN	Luobuohe, Western	luop1235					Luobuohe, Western	太阳	ʔə²/⁰+n̥ɑ³¹
28	chuanqiandian-Chen-2013-888-2-1		chuanqiandian	Chen-2013-888-2	n̥o⁴³	n̥o⁴³	n̥ o ⁴³		Chen2013			太阳	1343	SUN	Chuanqiandian	chua1256					Chuanqiandian	太阳	n̥o⁴³
29	chuanqiandiancentralguizhou-Chen-2013-888-2-1		chuanqiandiancentralguizhou	Chen-2013-888-2	n̥ə̃²⁴	n̥ə̃²⁴	n̥ ə̃ ²⁴		Chen2013			太阳	1343	SUN	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	太阳	n̥ə̃²⁴
30	chuanqiandiansouthernguizhou-Chen-2013-888-2-1		chuanqiandiansouthernguizhou	Chen-2013-888-2	noŋ²²	noŋ²²	n o ŋ ²²		Chen2013			太阳	1343	SUN	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	太阳	noŋ²²
31	chuanqiandiannortheastyunnan-Chen-2013-888-2-1		chuanqiandiannortheastyunnan	Chen-2013-888-2	n̥u⁵⁵	n̥u⁵⁵	n̥ u ⁵⁵		Chen2013			太阳	1343	SUN	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	太阳	n̥u⁵⁵
35	qiandongeast-Chen-2013-888-2-1		qiandongeast	Chen-2013-888-2	qʰaŋ³³nei²⁴	qʰaŋ³³nei²⁴	qʰ a ŋ ³³ + n ei ²⁴		Chen2013			太阳	1343	SUN	Qiandong, East	east2370					Qiandong, East	太阳	qʰaŋ³³+nei²⁴
37	qiandongwest-Chen-2013-888-2-1		qiandongwest	Chen-2013-888-2	pɔ¹¹nei⁴⁴	pɔ¹¹nei⁴⁴	p ɔ ¹¹ + n ei ⁴⁴		Chen2013			太阳	1343	SUN	Qiandong, West						Qiandong, West	太阳	pɔ¹¹+nei⁴⁴
38	bahengwest-Chen-2013-888-2-1		bahengwest	Chen-2013-888-2	qʰoŋ³¹ʔaŋ³⁵n̥ei³⁵	qʰoŋ³¹ʔaŋ³⁵n̥ei³⁵	qʰ o ŋ ³¹ + ʔ a ŋ ³⁵ + n̥ ei ³⁵		Chen2013			太阳	1343	SUN	Baheng, West	pahn1237					Baheng, West	太阳	qʰoŋ³¹+ʔaŋ³⁵+n̥ei³⁵
39	bahengeast-Chen-2013-888-2-1		bahengeast	Chen-2013-888-2	la⁰³n̥e³⁵	la⁰³n̥e³⁵	l a ³/⁰ + n̥ e ³⁵		Chen2013			太阳	1343	SUN	Baheng, East	pahn1237					Baheng, East	太阳	la³/⁰+n̥e³⁵
#
1990	luobuoheeastern-Chen-2013-888-82-1		luobuoheeastern	Chen-2013-888-82	ʔa⁰²xu⁵⁵	ʔa⁰²xu⁵⁵	ʔ a ²/⁰ + x u ⁵⁵		Chen2013			头	1256	HEAD	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	头	ʔa²/⁰+xu⁵⁵
1991	luobuohewestern-Chen-2013-888-82-1		luobuohewestern	Chen-2013-888-82	ʔə⁰²xu⁵⁵	ʔə⁰²xu⁵⁵	ʔ ə ²/⁰ + x u ⁵⁵		Chen2013			头	1256	HEAD	Luobuohe, Western	luop1235					Luobuohe, Western	头	ʔə²/⁰+xu⁵⁵
1992	chuanqiandian-Chen-2013-888-82-1		chuanqiandian	Chen-2013-888-82	hou⁴⁴	hou⁴⁴	h ɔ ⁴⁴		Chen2013			头	1256	HEAD	Chuanqiandian	chua1256					Chuanqiandian	头	hɔ⁴⁴
1993	chuanqiandiancentralguizhou-Chen-2013-888-82-1		chuanqiandiancentralguizhou	Chen-2013-888-82	qə⁰²ho¹³	qə⁰²ho¹³	q ə ²/⁰ + h o ¹³		Chen2013			头	1256	HEAD	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	头	qə²/⁰+ho¹³
1994	chuanqiandiansouthernguizhou-Chen-2013-888-82-1		chuanqiandiansouthernguizhou	Chen-2013-888-82	wɔ³⁵	wɔ³⁵	w ɔ ³⁵		Chen2013			头	1256	HEAD	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	头	wɔ³⁵
1995	chuanqiandiannortheastyunnan-Chen-2013-888-82-1		chuanqiandiannortheastyunnan	Chen-2013-888-82	li³³fau³³	li³³fau³³	l i ³³ + f au ³³		Chen2013			头	1256	HEAD	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	头	li³³+fau³³
1999	qiandongeast-Chen-2013-888-82-1		qiandongeast	Chen-2013-888-82	qa³³ho³³	qa³³ho³³	q a ³³ + h o ³³		Chen2013			头	1256	HEAD	Qiandong, East	east2370					Qiandong, East	头	qa³³+ho³³
2001	qiandongwest-Chen-2013-888-82-1		qiandongwest	Chen-2013-888-82	pɔ¹¹hɔ¹³	pɔ¹¹hɔ¹³	p ɔ ¹¹ + h ɔ ¹³		Chen2013			头	1256	HEAD	Qiandong, West						Qiandong, West	头	pɔ¹¹+hɔ¹³
2002	bahengwest-Chen-2013-888-82-1		bahengwest	Chen-2013-888-82	ʔa⁰³toŋ³³ti³¹	ʔa⁰³toŋ³³ti³¹	ʔ a ³/⁰ + t o ŋ ³³ + t i ³¹		Chen2013			头	1256	HEAD	Baheng, West	pahn1237					Baheng, West	头	ʔa³/⁰+toŋ³³+ti³¹
2003	bahengeast-Chen-2013-888-82-1		bahengeast	Chen-2013-888-82	ʔa⁰³tsei³¹³	ʔa⁰³tsei³¹³	ʔ a ³/⁰ + ts ei ³¹³		Chen2013			头	1256	HEAD	Baheng, East	pahn1237					Baheng, East	头	ʔa³/⁰+tsei³¹³
#
1665	luobuoheeastern-Chen-2013-888-69-1		luobuoheeastern	Chen-2013-888-69	tə⁰²mpʰje³³	tə⁰²mpʰje³³	t ə ²/⁰ + ⁿpʰ j e ³³		Chen2013			女儿	1357	DAUGHTER	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	女儿	tə²/⁰+ⁿpʰje³³
1667	chuanqiandian-Chen-2013-888-69-1		chuanqiandian	Chen-2013-888-69	ntsʰai³³	ntsʰai³³	ⁿtsʰ ai ³³		Chen2013			女儿	1357	DAUGHTER	Chuanqiandian	chua1256					Chuanqiandian	女儿	ⁿtsʰai³³
1668	chuanqiandiancentralguizhou-Chen-2013-888-69-1		chuanqiandiancentralguizhou	Chen-2013-888-69	tə̃²⁴mpʰe⁴²	tə̃²⁴mpʰe⁴²	t ə̃ ²⁴ + ⁿpʰ e ⁴²		Chen2013			女儿	1357	DAUGHTER	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	女儿	tə̃²⁴+ⁿpʰe⁴²
1670	chuanqiandiannortheastyunnan-Chen-2013-888-69-1		chuanqiandiannortheastyunnan	Chen-2013-888-69	ntsʰai¹¹	ntsʰai¹¹	ⁿtsʰ ai ¹¹		Chen2013			女儿	1357	DAUGHTER	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	女儿	ⁿtsʰai¹¹
1666	luobuohewestern-Chen-2013-888-69-1		luobuohewestern	Chen-2013-888-69	ʔə⁰²tɑŋ³¹mpʰje⁵⁵	ʔə⁰²tɑŋ³¹mpʰje⁵⁵	ʔ ə ²/⁰ + t ɑ ŋ ³¹ + ⁿpʰ j e ⁵⁵		Chen2013			女儿	1357	DAUGHTER	Luobuohe, Western	luop1235					Luobuohe, Western	女儿	ʔə²/⁰+tɑŋ³¹+ⁿpʰje⁵⁵
1669	chuanqiandiansouthernguizhou-Chen-2013-888-69-1		chuanqiandiansouthernguizhou	Chen-2013-888-69	toŋ³²mpje¹³	toŋ³²mpje¹³	t o ŋ ³² + ⁿp j e ¹³		Chen2013			女儿	1357	DAUGHTER	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	女儿	toŋ³²+ⁿpje¹³
1674	qiandongeast-Chen-2013-888-69-1		qiandongeast	Chen-2013-888-69	tei²⁴pʰa³⁵	tei²⁴pʰa³⁵	t ei ²⁴ + pʰ a ³⁵		Chen2013			女儿	1357	DAUGHTER	Qiandong, East	east2370					Qiandong, East	女儿	tei²⁴+pʰa³⁵
1676	qiandongwest-Chen-2013-888-69-1		qiandongwest	Chen-2013-888-69	tei⁴⁴pʰe¹¹	tei⁴⁴pʰe¹¹	t ei ⁴⁴ + pʰ e ¹¹		Chen2013			女儿	1357	DAUGHTER	Qiandong, West						Qiandong, West	女儿	tei⁴⁴+pʰe¹¹
1677	bahengwest-Chen-2013-888-69-1		bahengwest	Chen-2013-888-69	ta⁵⁵qa⁰³tʰjei⁵³	ta⁵⁵qa⁰³tʰjei⁵³	t a ⁵⁵ + q a ³/⁰ + tʰ j ei ⁵³		Chen2013			女儿	1357	DAUGHTER	Baheng, West	pahn1237					Baheng, West	女儿	ta⁵⁵+qa³/⁰+tʰjei⁵³
1678	bahengeast-Chen-2013-888-69-1		bahengeast	Chen-2013-888-69	pʰje⁵³	pʰje⁵³	pʰ j e ⁵³		Chen2013			女儿	1357	DAUGHTER	Baheng, East	pahn1237					Baheng, East	女儿	pʰje⁵³
#
1690	luobuoheeastern-Chen-2013-888-70-1		luobuoheeastern	Chen-2013-888-70	qʰei²⁴ʔu⁵⁵	qʰei²⁴ʔu⁵⁵	qʰ ei ²⁴ + ʔ u ⁵⁵		Chen2013			女婿	1056	SON-IN-LAW	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	女婿	qʰei²⁴+ʔu⁵⁵
1691	luobuohewestern-Chen-2013-888-70-1		luobuohewestern	Chen-2013-888-70	ʔə⁰²ʔu⁵⁵	ʔə⁰²ʔu⁵⁵	ʔ ə ²/⁰ + ʔ u ⁵⁵		Chen2013			女婿	1056	SON-IN-LAW	Luobuohe, Western	luop1235					Luobuohe, Western	女婿	ʔə²/⁰+ʔu⁵⁵
1692	chuanqiandian-Chen-2013-888-70-1		chuanqiandian	Chen-2013-888-70	vou⁵⁵	vou⁵⁵	v ɔ ⁵⁵		Chen2013			女婿	1056	SON-IN-LAW	Chuanqiandian	chua1256					Chuanqiandian	女婿	vɔ⁵⁵
1693	chuanqiandiancentralguizhou-Chen-2013-888-70-1		chuanqiandiancentralguizhou	Chen-2013-888-70	vo¹³	vo¹³	v o ¹³		Chen2013			女婿	1056	SON-IN-LAW	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	女婿	vo¹³
1694	chuanqiandiansouthernguizhou-Chen-2013-888-70-1		chuanqiandiansouthernguizhou	Chen-2013-888-70	toŋ³²wɔ⁴²	toŋ³²wɔ⁴²	t o ŋ ³² + w ɔ ⁴²		Chen2013			女婿	1056	SON-IN-LAW	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	女婿	toŋ³²+wɔ⁴²
1695	chuanqiandiannortheastyunnan-Chen-2013-888-70-1		chuanqiandiannortheastyunnan	Chen-2013-888-70	vau⁵⁵	vau⁵⁵	v au ⁵⁵		Chen2013			女婿	1056	SON-IN-LAW	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	女婿	vau⁵⁵
1699	qiandongeast-Chen-2013-888-70-1		qiandongeast	Chen-2013-888-70	tei²⁴vo³³	tei²⁴vo³³	t ei ²⁴ + v o ³³		Chen2013			女婿	1056	SON-IN-LAW	Qiandong, East	east2370					Qiandong, East	女婿	tei²⁴+vo³³
1701	qiandongwest-Chen-2013-888-70-1		qiandongwest	Chen-2013-888-70	tei⁴⁴ɣɔ¹¹	tei⁴⁴ɣɔ¹¹	t ei ⁴⁴ + ɣ ɔ ¹¹		Chen2013			女婿	1056	SON-IN-LAW	Qiandong, West						Qiandong, West	女婿	tei⁴⁴+ɣɔ¹¹
1702	bahengwest-Chen-2013-888-70-1		bahengwest	Chen-2013-888-70	taŋ³⁵wei³¹	taŋ³⁵wei³¹	t a ŋ ³⁵ + w ei ³¹		Chen2013			女婿	1056	SON-IN-LAW	Baheng, West	pahn1237					Baheng, West	女婿	taŋ³⁵+wei³¹
1703	bahengeast-Chen-2013-888-70-1		bahengeast	Chen-2013-888-70	la⁰³vi³¹³	la⁰³vi³¹³	l a ³/⁰ + v i ³¹³		Chen2013			女婿	1056	SON-IN-LAW	Baheng, East	pahn1237					Baheng, East	女婿	la³/⁰+vi³¹³
#
2958	luobuoheeastern-Chen-2013-888-121-1		luobuoheeastern	Chen-2013-888-121	ka³³ȵi⁵⁵	ka³³ȵi⁵⁵	k a ³³ + ȵ i ⁵⁵		Chen2013			奶汁	635	MILK	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	奶汁	ka³³+ȵi⁵⁵
2959	luobuohewestern-Chen-2013-888-121-1		luobuohewestern	Chen-2013-888-121	ʔə⁰²ne⁵⁵	ʔə⁰²ne⁵⁵	ʔ ə ²/⁰ + n e ⁵⁵		Chen2013			奶汁	635	MILK	Luobuohe, Western	luop1235					Luobuohe, Western	奶汁	ʔə²/⁰+ne⁵⁵
2960	chuanqiandian-Chen-2013-888-121-1		chuanqiandian	Chen-2013-888-121	kua⁴⁴mi²¹	kua⁴⁴mi²¹	k ua ⁴⁴ + m i ²¹		Chen2013			奶汁	635	MILK	Chuanqiandian	chua1256					Chuanqiandian	奶汁	kua⁴⁴+mi²¹
2961	chuanqiandiancentralguizhou-Chen-2013-888-121-1		chuanqiandiancentralguizhou	Chen-2013-888-121	si³¹	si³¹	s i ³¹		Chen2013			奶汁	635	MILK	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	奶汁	si³¹
