ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT	STRUCTURE
15051	618	dirty	EasternBahen	Baheng, East	ntja³¹³kwa³⁵	ntja³¹³kwa³⁵	ⁿt j a ³¹³ + k w a ³⁵	pahn1237	1230	27.11733	111.02615		1 6 7 8 9 1 6 7 8	ACXT_ACXT	TJA6_KWA2	5	5.T.C 5.J.C 5.A.V 5.6.T 5._._ 5.K.C 5.W.C 5.A.V 5.2.T	1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.0	ⁿtja³¹³+kwa³⁵	0	548 551	ⁿt j a ³¹³ + k w a ³⁵	i m n t + i m n t
15052	618	dirty	Chuanqiandian	Chuanqiandian	ʂua⁴⁴; tsaŋ⁴³	ʂua⁴⁴	ʂ u/w a ⁴⁴	chua1256	1230	27.51846	105.421028		3 6 7 8	ACXT	SWA5	4	4.S.C 4.W.C 4.A.V 4.5.T	1.6 1.2 3.0 1.0	ʂu/wa⁴⁴	0	554	ʂ u/w a - ⁴⁴	i m n t
16611	683	dodge	WesternBaheng	Baheng, West	ʔe⁵³	ʔe⁵³	ʔ e ⁵³	pahn1237		25.74971	109.286281		1 7 8	AXT	HE3	10	10.H.C 10.E.V 10.3.T	1.6 3.0 1.0	ʔe⁵³	1	560	ʔ e ⁵³	i n t
16612	683	dodge	WesternLuobuohe	Luobuohe, Western	ɳɖe³¹	ɳɖe³¹	ⁿɖ e ³¹	luop1235		26.854607	107.226676		1 7 8	AXT	TE3	11	11.T.C 11.E.V 11.3.T	1.6 3.0 1.0	ⁿɖe³¹	0	565	ⁿɖ e ³¹	i n t
16615	683	dodge	BiaoMin	Biao Min	tɕɛn²⁴	tɕɛn²⁴	tɕ ɛ n ²⁴	biao1254		25.82286	111.29622		2 7 4 8	AXLT	CEN2	2	2.C.C 2.E.V 2.N.c 2.2.T	1.6 3.0 1.1 1.0	tɕɛn²⁴	0	563	tɕ ɛ n ²⁴	i n c t
16617	683	dodge	ZaoMin	Zao Min	ba²²	ba²²	b a ²²	dzao1238		24.612303	112.266749		1 7 8	AXT	PA1	15	15.P.C 15.A.V 15.1.T	1.6 3.0 1.0	ba²²	0	564	b a ²²	i n t
16619	683	dodge	Younuo	Younuo	ɬe⁵⁵	ɬe⁵⁵	ɬ e ⁵⁵	youn1235		25.730893	110.115975		5 7 8	AXT	LE5	14	14.L.C 14.E.V 14.5.T	1.6 3.0 1.0	ɬe⁵⁵	0	562	ɬ e ⁵⁵	i n t
16622	683	dodge	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	nzə³¹lə⁵⁵	nzə³¹lə⁵⁵	n z ə ³¹ + l ə ⁵⁵	nort2749		26.231562	106.861969		4 3 7 8 9 5 7 8	ACYT_AXT	NSE3_LE5	3	3.N.C 3.S.C 3.E.V 3.3.T 3._._ 3.L.C 3.E.V 3.5.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	nzə³¹+lə⁵⁵	0	566 562	n z ə ³¹ + l ə ⁵⁵	i m n t + i n t
16623	683	dodge	WesternXiangxi	Xiangxi, West	ʐɑ⁴⁴	ʐɑ⁴⁴	ʐ ɑ ⁴⁴	west2430		28.33212	109.422366		3 7 8	AXT	SA5	13	13.S.C 13.A.V 13.5.T	1.6 3.0 1.0	ʐɑ⁴⁴	0	561	ʐ ɑ ⁴⁴	i n t
16624	683	dodge	EasternLuobuohe	Luobuohe, Eastern	ɳɖei³³	ɳɖei³³	ⁿɖ ei ³³	luop1235		26.63966	107.913354		1 7 8	AXT	TE4	6	6.T.C 6.E.V 6.4.T	1.6 3.0 1.0	ⁿɖei³³	0	565	ⁿɖ ei ³³	i n t
16628	683	dodge	Bana	Bana	ʑi⁵⁵	ʑi⁵⁵	ʑ i ⁵⁵			26.265147	110.096902		3 7 8	AXT	SI5	1	1.S.C 1.I.V 1.5.T	1.6 3.0 1.0	ʑi⁵⁵	0	561	ʑ i ⁵⁵	i n t
16629	683	dodge	EasternXiangxi	Xiangxi, East	ʔʑa³⁵	ʔʑa³⁵	ˀʑ a ³⁵	east2371		28.124036	109.890473		3 7 8	AXT	SA2	8	8.S.C 8.A.V 8.2.T	1.6 3.0 1.0	ˀʑa³⁵	0	561	ˀʑ a ³⁵	i n t
16630	683	dodge	EasternQiandong	Qiandong, East	ʑa³⁵	ʑa³⁵	ʑ a ³⁵	east2370		27.78098	110.499463		3 7 8	AXT	SA2	7	7.S.C 7.A.V 7.2.T	1.6 3.0 1.0	ʑa³⁵	0	561	ʑ a ³⁵	i n t
16631	683	dodge	WesternQiandong	Qiandong, West	ɣe¹¹	ɣe¹¹	ɣ e ¹¹			26.43106	107.68758		3 7 8	AXT	GE1	12	12.G.C 12.E.V 12.1.T	1.6 3.0 1.0	ɣe¹¹	0	561	ɣ e ¹¹	i n t
16632	683	dodge	Chuanqiandian	Chuanqiandian	nʈai²⁴	nʈai²⁴	ⁿʈ ai ²⁴	chua1256		27.51846	105.421028		1 7 8	AXT	TA2	4	4.T.C 4.A.V 4.2.T	1.6 3.0 1.0	ⁿʈai²⁴	0	565	ⁿʈ ai ²⁴	i n t
3528	144	dog	WesternBaheng	Baheng, West	qa⁰³ljaŋ⁴²	qa⁰³ljaŋ⁴²	q a ⁰/³ + l j a ŋ ⁴²	pahn1237	2009	25.74971	109.286281		1 7 8 9 5 6 7 4 8	AXT_ACXLT	KA6_LJAN3	10	10.K.C 10.A.V 10.6.T 10._._ 10.L.C 10.J.C 10.A.V 10.N.c 10.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	qa⁰/³+ljaŋ⁴²	0	570 568	q - a ⁰/³ + l j a ŋ ⁴²	i n t + i m n c t
3529	144	dog	Numao	Numao	kja¹³	kja¹³	k j a ¹³	numa1251	2009	25.447767	108.064732		1 6 7 8	ACXT	KJA2	9	9.K.C 9.J.C 9.A.V 9.2.T	1.6 1.2 3.0 1.0	kja¹³	0	570	k j a ¹³	i m n t
3530	144	dog	WesternLuobuohe	Luobuohe, Western	ʔə⁰²qlei⁵⁵	ʔə⁰²qlei⁵⁵	ʔ ə ⁰/² + q l ei ⁵⁵	luop1235	2009	26.854607	107.226676		1 7 8 9 1 5 7 8	AXT_ACXT	HE6_KLE5	11	11.H.C 11.E.V 11.6.T 11._._ 11.K.C 11.L.C 11.E.V 11.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	ʔə⁰/²+qlei⁵⁵	0	573 570	ʔ ə ⁰/² + q l ei ⁵⁵	i n t + i m n t
3533	144	dog	BiaoMin	Biao Min	klu³⁵	klu³⁵	k l u ³⁵	biao1254	2009	25.82286	111.29622		1 5 7 8	ACXT	KLY2	2	2.K.C 2.L.C 2.Y.V 2.2.T	1.6 1.2 3.0 1.0	klu³⁵	0	570	k l u ³⁵	i m n t
3535	144	dog	ZaoMin	Zao Min	ku²⁴	ku²⁴	k u ²⁴	dzao1238	2009	24.612303	112.266749		1 7 8	AXT	KY2	15	15.K.C 15.Y.V 15.2.T	1.6 3.0 1.0	ku²⁴	0	570	k - u ²⁴	i n t
3537	144	dog	Younuo	Younuo	kau³³	kau³³	k au ³³	youn1235	2009	25.730893	110.115975		1 7 8	AXT	KA4	14	14.K.C 14.A.V 14.4.T	1.6 3.0 1.0	kau³³	0	570	k - au ³³	i n t
3540	144	dog	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tɬɛ¹³	tɬɛ¹³	tɬ ɛ ¹³	nort2749	2009	26.231562	106.861969		1 7 8	AXT	TE2	3	3.T.C 3.E.V 3.2.T	1.6 3.0 1.0	tɬɛ¹³	0	571	tɬ ɛ ¹³	i n t
3541	144	dog	WesternXiangxi	Xiangxi, West	tɑ³⁵qwɯ⁴⁴	tɑ³⁵qwɯ⁴⁴	t ɑ ³⁵ + q w ɯ ⁴⁴	west2430	2009	28.33212	109.422366		1 7 8 9 1 6 7 8	AXT_ACXT	TA2_KWI5	13	13.T.C 13.A.V 13.2.T 13._._ 13.K.C 13.W.C 13.I.V 13.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tɑ³⁵+qwɯ⁴⁴	0	571 570	t ɑ ³⁵ + q w ɯ ⁴⁴	i n t + i m n t
3542	144	dog	EasternLuobuohe	Luobuohe, Eastern	qo⁰⁵qlei⁵⁵	qo⁰⁵qlei⁵⁵	q o ⁰/⁵ + q l ei ⁵⁵	luop1235	2009	26.63966	107.913354		1 7 8 9 1 5 7 8	AXT_ACXT	KU6_KLE5	6	6.K.C 6.U.V 6.6.T 6._._ 6.K.C 6.L.C 6.E.V 6.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	qo⁰/⁵+qlei⁵⁵	0	572 570	q o ⁰/⁵ + q l ei ⁵⁵	i n t + i m n t
3546	144	dog	Bana	Bana	tɬa⁴⁴	tɬa⁴⁴	tɬ a ⁴⁴		2009	26.265147	110.096902		1 7 8	AXT	TA5	1	1.T.C 1.A.V 1.5.T	1.6 3.0 1.0	tɬa⁴⁴	0	571	tɬ a ⁴⁴	i n t
3547	144	dog	EasternXiangxi	Xiangxi, East	qo⁵⁵	qo⁵⁵	q o ⁵⁵	east2371	2009	28.124036	109.890473		1 7 8	AXT	KU5	8	8.K.C 8.U.V 8.5.T	1.6 3.0 1.0	qo⁵⁵	0	570	q - o ⁵⁵	i n t
3548	144	dog	EasternQiandong	Qiandong, East	sɛ³³	sɛ³³	s ɛ ³³	east2370	2009	27.78098	110.499463		3 7 8	AXT	SE4	7	7.S.C 7.E.V 7.4.T	1.6 3.0 1.0	sɛ³³	0	569	s ɛ ³³	i n t
3549	144	dog	WesternQiandong	Qiandong, West	ɬue¹³	ɬue¹³	ɬ u/w e ¹³		2009	26.43106	107.68758		5 6 7 8	ACXT	LWE2	12	12.L.C 12.W.C 12.E.V 12.2.T	1.6 1.2 3.0 1.0	ɬu/we¹³	0	570	ɬ u/w e ¹³	i m n t
3550	144	dog	EasternBahen	Baheng, East	ljaŋ⁵³	ljaŋ⁵³	l j a ŋ ⁵³	pahn1237	2009	27.11733	111.02615		5 6 7 4 8	ACXLT	LJAN3	5	5.L.C 5.J.C 5.A.V 5.N.c 5.3.T	1.6 1.2 3.0 1.1 1.0	ljaŋ⁵³	0	568	l j a ŋ ⁵³	i m n c t
3551	144	dog	Chuanqiandian	Chuanqiandian	tɬe⁵⁵	tɬe⁵⁵	tɬ e ⁵⁵	chua1256	2009	27.51846	105.421028		1 7 8	AXT	TE5	4	4.T.C 4.E.V 4.5.T	1.6 3.0 1.0	tɬe⁵⁵	0	571	tɬ e ⁵⁵	i n t
3801	155	dove	WesternBaheng	Baheng, West	ʔa⁰³qʰei³¹	ʔa⁰³qʰei³¹	ʔ a ⁰/³ + qʰ ei ³¹	pahn1237	1853	25.74971	109.286281		1 7 8 9 1 7 8	AXT_AXT	HA6_KE3	10	10.H.C 10.A.V 10.6.T 10._._ 10.K.C 10.E.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/³+qʰei³¹	0	574 576	ʔ a ⁰/³ + qʰ - ei ³¹	i n t + i n t
3802	155	dove	Numao	Numao	ŋkɯ³³	ŋkɯ³³	ⁿk ɯ ³³	numa1251	1853	25.447767	108.064732		1 7 8	AXT	KI4	9	9.K.C 9.I.V 9.4.T	1.6 3.0 1.0	ⁿkɯ³³	0	576	ⁿk - ɯ ³³	i n t
3803	155	dove	WesternLuobuohe	Luobuohe, Western	ʔə⁰²ŋqɑ³³	ʔə⁰²ŋqɑ³³	ʔ ə ⁰/² + ⁿq ɑ ³³	luop1235	1853	26.854607	107.226676		1 7 8 9 1 7 8	AXT_AXT	HE6_KA4	11	11.H.C 11.E.V 11.6.T 11._._ 11.K.C 11.A.V 11.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+ⁿqɑ³³	0	574 576	ʔ ə ⁰/² + ⁿq - ɑ ³³	i n t + i n t
3806	155	dove	BiaoMin	Biao Min	kɔ⁴²tɕi³³	kɔ⁴²tɕi³³	k ɔ ⁴² + tɕ i ³³	biao1254	1853	25.82286	111.29622		1 7 8 9 2 7 8	AXT_AXT	KU3_CI4	2	2.K.C 2.U.V 2.3.T 2._._ 2.C.C 2.I.V 2.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	kɔ⁴²+tɕi³³	0	576 575	k - ɔ ⁴² + tɕ i ³³	i n t + i n t
3808	155	dove	ZaoMin	Zao Min	pa²²ko⁴⁴	pa²²ko⁴⁴	p a ²² + k o ⁴⁴	dzao1238	1853	24.612303	112.266749		1 7 8 9 1 7 8	AXT_AXT	PA1_KU5	15	15.P.C 15.A.V 15.1.T 15._._ 15.K.C 15.U.V 15.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pa²²+ko⁴⁴	0	579 576	p a ²² + k - o ⁴⁴	i n t + i n t
3810	155	dove	Younuo	Younuo	ko¹³tsɿ³³	ko¹³tsɿ³³	k o ¹³ + ts ɿ ³³	youn1235	1853	25.730893	110.115975		1 7 8 9 2 7 8	AXT_AXT	KU2_CI4	14	14.K.C 14.U.V 14.2.T 14._._ 14.C.C 14.I.V 14.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ko¹³+tsɿ³³	0	576 575	k - o ¹³ + ts ɿ ³³	i n t + i n t
3814	155	dove	WesternXiangxi	Xiangxi, West	tɑ³⁵ŋqo³⁵	tɑ³⁵ŋqo³⁵	t ɑ ³⁵ + ⁿq o ³⁵	west2430	1853	28.33212	109.422366		1 7 8 9 1 7 8	AXT_AXT	TA2_KU2	13	13.T.C 13.A.V 13.2.T 13._._ 13.K.C 13.U.V 13.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɑ³⁵+ⁿqo³⁵	0	577 576	t ɑ ³⁵ + ⁿq - o ³⁵	i n t + i n t
3815	155	dove	EasternLuobuohe	Luobuohe, Eastern	ʔa⁰²ŋqa³³	ʔa⁰²ŋqa³³	ʔ a ⁰/² + ⁿq a ³³	luop1235	1853	26.63966	107.913354		1 7 8 9 1 7 8	AXT_AXT	HA6_KA4	6	6.H.C 6.A.V 6.6.T 6._._ 6.K.C 6.A.V 6.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/²+ⁿqa³³	0	574 576	ʔ a ⁰/² + ⁿq - a ³³	i n t + i n t
3818	155	dove	Bana	Bana	ko³⁵tsɿ⁰³	ko³⁵tsɿ⁰³	k o ³⁵ + ts ɿ ⁰/³		1853	26.265147	110.096902		1 7 8 9 2 7 8	AXT_AXT	KU2_CI6	1	1.K.C 1.U.V 1.2.T 1._._ 1.C.C 1.I.V 1.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ko³⁵+tsɿ⁰/³	0	576 575	k - o ³⁵ + ts ɿ ⁰/³	i n t + i n t
3819	155	dove	EasternXiangxi	Xiangxi, East	ko³¹tsɿ³³	ko³¹tsɿ³³	k o ³¹ + ts ɿ ³³	east2371	1853	28.124036	109.890473		1 7 8 9 2 7 8	AXT_AXT	KU3_CI4	8	8.K.C 8.U.V 8.3.T 8._._ 8.C.C 8.I.V 8.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ko³¹+tsɿ³³	0	576 575	k - o ³¹ + ts ɿ ³³	i n t + i n t
3820	155	dove	EasternQiandong	Qiandong, East	ho¹³tsɿ³³	ho¹³tsɿ³³	h o ¹³ + ts ɿ ³³	east2370	1853	27.78098	110.499463		3 7 8 9 2 7 8	AXT_AXT	HU2_CI4	7	7.H.C 7.U.V 7.2.T 7._._ 7.C.C 7.I.V 7.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ho¹³+tsɿ³³	0	574 575	h o ¹³ + ts ɿ ³³	i n t + i n t
3821	155	dove	WesternQiandong	Qiandong, West	qɔ⁴⁴	qɔ⁴⁴	q ɔ ⁴⁴		1853	26.43106	107.68758		1 7 8	AXT	KU5	12	12.K.C 12.U.V 12.5.T	1.6 3.0 1.0	qɔ⁴⁴	0	576	q - ɔ ⁴⁴	i n t
3822	155	dove	EasternBahen	Baheng, East	ko⁵⁵tsɿ⁰³	ko⁵⁵tsɿ⁰³	k o ⁵⁵ + ts ɿ ⁰/³	pahn1237	1853	27.11733	111.02615		1 7 8 9 2 7 8	AXT_AXT	KU5_CI6	5	5.K.C 5.U.V 5.5.T 5._._ 5.C.C 5.I.V 5.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ko⁵⁵+tsɿ⁰/³	0	576 575	k - o ⁵⁵ + ts ɿ ⁰/³	i n t + i n t
3823	155	dove	Chuanqiandian	Chuanqiandian	ŋqua⁴³	ŋqua⁴³	ⁿq u/w a ⁴³	chua1256	1853	27.51846	105.421028		1 6 7 8	ACXT	KWA3	4	4.K.C 4.W.C 4.A.V 4.3.T	1.6 1.2 3.0 1.0	ⁿqu/wa⁴³	0	576	ⁿq u/w a ⁴³	i m n t
3813	155	dove	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	nõ²²ŋqu²⁴	nõ²²ŋqu²⁴	n õ ²² + ⁿq u ²⁴	nort2749	1853	26.231562	106.861969		4 7 8 9 1 7 8	AXT_AXT	NU1_KY2	3	3.N.C 3.U.V 3.1.T 3._._ 3.K.C 3.Y.V 3.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	nõ²²+ⁿqu²⁴	0	578 576	n õ ²² + ⁿq - u ²⁴	i n t + i n t
17303	712	drink	WesternBaheng	Baheng, West	hɔ⁵³	hɔ⁵³	h ɔ ⁵³	pahn1237	1401	25.74971	109.286281		3 7 8	AXT	HU3	10	10.H.C 10.U.V 10.3.T	1.6 3.0 1.0	hɔ⁵³	0	581	h ɔ - ⁵³	i n t
17304	712	drink	Numao	Numao	hɯ⁴⁴	hɯ⁴⁴	h ɯ ⁴⁴	numa1251	1401	25.447767	108.064732		3 7 8	AXT	HI5	9	9.H.C 9.I.V 9.5.T	1.6 3.0 1.0	hɯ⁴⁴	0	581	h ɯ - ⁴⁴	i n t
17305	712	drink	WesternLuobuohe	Luobuohe, Western	χo³¹	χo³¹	χ o ³¹	luop1235	1401	26.854607	107.226676		3 7 8	AXT	GU3	11	11.G.C 11.U.V 11.3.T	1.6 3.0 1.0	χo³¹	0	581	χ o - ³¹	i n t
17308	712	drink	BiaoMin	Biao Min	xət⁵³	xət⁵³	x ə t ⁵³	biao1254	1401	25.82286	111.29622		3 7 1 8	AXLT	GET3	2	2.G.C 2.E.V 2.T.c 2.3.T	1.6 3.0 1.1 1.0	xət⁵³	0	582	x ə t ⁵³	i n c t
17310	712	drink	ZaoMin	Zao Min	hup⁴⁴	hup⁴⁴	h u p ⁴⁴	dzao1238	1401	24.612303	112.266749		3 7 1 8	AXLT	HYP5	15	15.H.C 15.Y.V 15.P.c 15.5.T	1.6 3.0 1.1 1.0	hup⁴⁴	0	581	h u p ⁴⁴	i n c t
17312	712	drink	Younuo	Younuo	ho²¹	ho²¹	h o ²¹	youn1235	1401	25.730893	110.115975		3 7 8	AXT	HU3	14	14.H.C 14.U.V 14.3.T	1.6 3.0 1.0	ho²¹	0	581	h o - ²¹	i n t
17315	712	drink	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	hə⁴²	hə⁴²	h ə ⁴²	nort2749	1401	26.231562	106.861969		3 7 8	AXT	HE3	3	3.H.C 3.E.V 3.3.T	1.6 3.0 1.0	hə⁴²	0	581	h ə - ⁴²	i n t
17316	712	drink	WesternXiangxi	Xiangxi, West	hu⁴⁴	hu⁴⁴	h u ⁴⁴	west2430	1401	28.33212	109.422366		3 7 8	AXT	HY5	13	13.H.C 13.Y.V 13.5.T	1.6 3.0 1.0	hu⁴⁴	0	581	h u - ⁴⁴	i n t
17317	712	drink	EasternLuobuohe	Luobuohe, Eastern	χo³³	χo³³	χ o ³³	luop1235	1401	26.63966	107.913354		3 7 8	AXT	GU4	6	6.G.C 6.U.V 6.4.T	1.6 3.0 1.0	χo³³	0	581	χ o - ³³	i n t
17321	712	drink	Bana	Bana	ho⁵⁵	ho⁵⁵	h o ⁵⁵		1401	26.265147	110.096902		3 7 8	AXT	HU5	1	1.H.C 1.U.V 1.5.T	1.6 3.0 1.0	ho⁵⁵	0	581	h o - ⁵⁵	i n t
17322	712	drink	EasternXiangxi	Xiangxi, East	fu³⁵	fu³⁵	f u ³⁵	east2371	1401	28.124036	109.890473		3 7 8	AXT	BY2	8	8.B.C 8.Y.V 8.2.T	1.6 3.0 1.0	fu³⁵	0	583	f u ³⁵	i n t
17323	712	drink	EasternQiandong	Qiandong, East	heu³⁵	heu³⁵	h eu ³⁵	east2370	1401	27.78098	110.499463		3 7 8	AXT	HE2	7	7.H.C 7.E.V 7.2.T	1.6 3.0 1.0	heu³⁵	0	581	h eu - ³⁵	i n t
17324	712	drink	WesternQiandong	Qiandong, West	heu¹¹	heu¹¹	h eu ¹¹		1401	26.43106	107.68758		3 7 8	AXT	HE1	12	12.H.C 12.E.V 12.1.T	1.6 3.0 1.0	heu¹¹	0	581	h eu - ¹¹	i n t
17325	712	drink	EasternBahen	Baheng, East	hau⁵³	hau⁵³	h au ⁵³	pahn1237	1401	27.11733	111.02615		3 7 8	AXT	HA3	5	5.H.C 5.A.V 5.3.T	1.6 3.0 1.0	hau⁵³	0	581	h au - ⁵³	i n t
17326	712	drink	Chuanqiandian	Chuanqiandian	hou³³	hou³³	h ɔ ³³	chua1256	1401	27.51846	105.421028		3 7 8	AXT	HU4	4	4.H.C 4.U.V 4.4.T	1.6 3.0 1.0	hɔ³³	0	581	h ɔ - ³³	i n t
9951	411	drum	WesternBaheng	Baheng, West	ʔa⁰³ma³¹	ʔa⁰³ma³¹	ʔ a ⁰/³ + m a ³¹	pahn1237	908	25.74971	109.286281		1 7 8 9 4 7 8	AXT_AXT	HA6_MA3	10	10.H.C 10.A.V 10.6.T 10._._ 10.M.C 10.A.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/³+ma³¹	0	592 591	ʔ a ⁰/³ + m - a ³¹	i n t + i n t
9952	411	drum	Numao	Numao	ku⁵³	ku⁵³	k u ⁵³	numa1251	908	25.447767	108.064732		1 7 8	AXT	KY3	9	9.K.C 9.Y.V 9.3.T	1.6 3.0 1.0	ku⁵³	0	585	k u ⁵³	i n t
9953	411	drum	WesternLuobuohe	Luobuohe, Western	ɳɖɑ⁵⁵	ɳɖɑ⁵⁵	ⁿɖ ɑ ⁵⁵	luop1235	908	26.854607	107.226676		1 7 8	AXT	TA5	11	11.T.C 11.A.V 11.5.T	1.6 3.0 1.0	ⁿɖɑ⁵⁵	0	586	ⁿɖ - ɑ ⁵⁵	i n t
9956	411	drum	BiaoMin	Biao Min	du⁴²	du⁴²	d u ⁴²	biao1254	908	25.82286	111.29622		1 7 8	AXT	TY3	2	2.T.C 2.Y.V 2.3.T	1.6 3.0 1.0	du⁴²	0	586	d - u ⁴²	i n t
9959	411	drum	Younuo	Younuo	jau³²teu⁴⁴	jau³²teu⁴⁴	j au ³² + t eu ⁴⁴	youn1235	908	25.730893	110.115975		6 7 8 9 1 7 8	AXT_AXT	JA3_TE5	14	14.J.C 14.A.V 14.3.T 14._._ 14.T.C 14.E.V 14.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	jau³²+teu⁴⁴	0	590 586	j au ³² + t - eu ⁴⁴	m n t + i n t
9962	411	drum	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	ntʂu³¹	ntʂu³¹	ⁿʈʂ u ³¹	nort2749	908	26.231562	106.861969		2 7 8	AXT	CY3	3	3.C.C 3.Y.V 3.3.T	1.6 3.0 1.0	ⁿʈʂu³¹	0	586	ⁿʈʂ - u ³¹	i n t
9963	411	drum	WesternXiangxi	Xiangxi, West	qo³⁵ɳɔ²²	qo³⁵ɳɔ²²	q o ³⁵ + ɳ ɔ ²²	west2430	908	28.33212	109.422366		1 7 8 9 4 7 8	AXT_AXT	KU2_NU1	13	13.K.C 13.U.V 13.2.T 13._._ 13.N.C 13.U.V 13.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo³⁵+ɳɔ²²	0	585 588	q o ³⁵ + ɳ ɔ ²²	i n t + i n t
9964	411	drum	EasternLuobuohe	Luobuohe, Eastern	qo⁰⁵ɳɖa⁵⁵	qo⁰⁵ɳɖa⁵⁵	q o ⁰/⁵ + ⁿɖ a ⁵⁵	luop1235	908	26.63966	107.913354		1 7 8 9 1 7 8	AXT_AXT	KU6_TA5	6	6.K.C 6.U.V 6.6.T 6._._ 6.T.C 6.A.V 6.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo⁰/⁵+ⁿɖa⁵⁵	0	585 586	q o ⁰/⁵ + ⁿɖ - a ⁵⁵	i n t + i n t
9968	411	drum	Bana	Bana	la⁰⁴djeu³¹	la⁰⁴djeu³¹	l a ⁰/⁴ + d j eu ³¹		908	26.265147	110.096902		5 7 8 9 1 6 7 8	AXT_ACXT	LA6_TJE3	1	1.L.C 1.A.V 1.6.T 1._._ 1.T.C 1.J.C 1.E.V 1.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	la⁰/⁴+djeu³¹	0	587 586	l a ⁰/⁴ + d j eu ³¹	i n t + i m n t
9969	411	drum	EasternXiangxi	Xiangxi, East	ki⁰³mjəɯ⁵⁵	ki⁰³mjəɯ⁵⁵	k i ⁰/³ + m j əɯ ⁵⁵	east2371	908	28.124036	109.890473		1 7 8 9 4 6 7 8	AXT_ACXT	KI6_MJE5	8	8.K.C 8.I.V 8.6.T 8._._ 8.M.C 8.J.C 8.E.V 8.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	ki⁰/³+mjəɯ⁵⁵	0	585 591	k i ⁰/³ + m j əɯ ⁵⁵	i n t + i m n t
9970	411	drum	EasternQiandong	Qiandong, East	njou²¹²	njou²¹²	nʲ ɔ ²¹²	east2370	908	27.78098	110.499463		4 7 8	AXT	NU6	7	7.N.C 7.U.V 7.6.T	1.6 3.0 1.0	nʲɔ²¹²	0	588	nʲ ɔ ²¹²	i n t
9971	411	drum	WesternQiandong	Qiandong, West	nja²¹	nja²¹	nʲ a ²¹		908	26.43106	107.68758		4 7 8	AXT	NA3	12	12.N.C 12.A.V 12.3.T	1.6 3.0 1.0	nʲa²¹	0	588	nʲ a ²¹	i n t
9972	411	drum	EasternBahen	Baheng, East	mpjo¹¹	mpjo¹¹	ⁿp j o ¹¹	pahn1237	908	27.11733	111.02615		1 6 7 8	ACXT	PJU1	5	5.P.C 5.J.C 5.U.V 5.1.T	1.6 1.2 3.0 1.0	ⁿpjo¹¹	0	589	ⁿp j o ¹¹	i m n t
9973	411	drum	Chuanqiandian	Chuanqiandian	nʈua²¹	nʈua²¹	ⁿʈ u/w a ²¹	chua1256	908	27.51846	105.421028		1 6 7 8	ACXT	TWA3	4	4.T.C 4.W.C 4.A.V 4.3.T	1.6 1.2 3.0 1.0	ⁿʈu/wa²¹	0	586	ⁿʈ u/w a ²¹	i m n t
21351	879	drunk	WesternBaheng	Baheng, West	soŋ³⁵	soŋ³⁵	s o ŋ ³⁵	pahn1237	1463	25.74971	109.286281		3 7 4 8	AXLT	SUN2	10	10.S.C 10.U.V 10.N.c 10.2.T	1.6 3.0 1.1 1.0	soŋ³⁵	0	594	s o ŋ ³⁵	i n c t
