ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	PARTIAL_COGNATE_SETS
10008	413	bell	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tɕʰĩ¹³	tɕʰĩ¹³	tɕʰ ĩ ¹³	nort2749	2246	26.231562	106.861969		2 7 8	AXT	CI2	3	3.C.C 3.I.V 3.2.T	1.6 3.0 1.0	tɕʰĩ¹³	0	679
10009	413	bell	WesternXiangxi	Xiangxi, West	ʈoŋ⁴⁴	ʈoŋ⁴⁴	ʈ o ŋ ⁴⁴	west2430	2246	28.33212	109.422366		1 7 4 8	AXLT	TUN5	13	13.T.C 13.U.V 13.N.c 13.5.T	1.6 3.0 1.1 1.0	ʈoŋ⁴⁴	0	679
10010	413	bell	EasternLuobuohe	Luobuohe, Eastern	tə⁰²po⁵⁵lo⁵⁵ɳɖa⁵⁵	tə⁰²po⁵⁵lo⁵⁵ɳɖa⁵⁵	t ə ⁰/² + p o ⁵⁵ + l o ⁵⁵ + ⁿɖ a ⁵⁵	luop1235	2246	26.63966	107.913354		1 7 8 9 1 7 8 9 5 7 8 9 1 7 8	AXT_AXT_AXT_AXT	TE6_PU5_LU5_TA5	6	6.T.C 6.E.V 6.6.T 6._._ 6.P.C 6.U.V 6.5.T 6._._ 6.L.C 6.U.V 6.5.T 6._._ 6.T.C 6.A.V 6.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+po⁵⁵+lo⁵⁵+ⁿɖa⁵⁵	0	682 681 684 680
10014	413	bell	Bana	Bana	tsuŋ³⁵	tsuŋ³⁵	ts u ŋ ³⁵		2246	26.265147	110.096902		2 7 4 8	AXLT	CYN2	1	1.C.C 1.Y.V 1.N.c 1.2.T	1.6 3.0 1.1 1.0	tsuŋ³⁵	0	679
10015	413	bell	EasternXiangxi	Xiangxi, East	tsuŋ⁵⁵	tsuŋ⁵⁵	ts u ŋ ⁵⁵	east2371	2246	28.124036	109.890473		2 7 4 8	AXLT	CYN5	8	8.C.C 8.Y.V 8.N.c 8.5.T	1.6 3.0 1.1 1.0	tsuŋ⁵⁵	0	679
10016	413	bell	EasternQiandong	Qiandong, East	tseŋ²⁴	tseŋ²⁴	ts e ŋ ²⁴	east2370	2246	27.78098	110.499463		2 7 4 8	AXLT	CEN2	7	7.C.C 7.E.V 7.N.c 7.2.T	1.6 3.0 1.1 1.0	tseŋ²⁴	0	679
10017	413	bell	WesternQiandong	Qiandong, West	tsuŋ⁴⁴	tsuŋ⁴⁴	ts u ŋ ⁴⁴		2246	26.43106	107.68758		2 7 4 8	AXLT	CYN5	12	12.C.C 12.Y.V 12.N.c 12.5.T	1.6 3.0 1.1 1.0	tsuŋ⁴⁴	0	679
10018	413	bell	EasternBahen	Baheng, East	tɕuŋ⁵⁵	tɕuŋ⁵⁵	tɕ u ŋ ⁵⁵	pahn1237	2246	27.11733	111.02615		2 7 4 8	AXLT	CYN5	5	5.C.C 5.Y.V 5.N.c 5.5.T	1.6 3.0 1.1 1.0	tɕuŋ⁵⁵	0	679
10019	413	bell	Chuanqiandian	Chuanqiandian	tʂoŋ⁴³	tʂoŋ⁴³	ʈʂ o ŋ ⁴³	chua1256	2246	27.51846	105.421028		2 7 4 8	AXLT	CUN3	4	4.C.C 4.U.V 4.N.c 4.3.T	1.6 3.0 1.1 1.0	ʈʂoŋ⁴³	0	679
8738	360	bellow	WesternBaheng	Baheng, West	tʰu³¹tʰei³¹	tʰu³¹tʰei³¹	tʰ u ³¹ + tʰ ei ³¹	pahn1237		25.74971	109.286281		1 7 8 9 1 7 8	AXT_AXT	TY3_TE3	10	10.T.C 10.Y.V 10.3.T 10._._ 10.T.C 10.E.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tʰu³¹+tʰei³¹	0	693 687
8739	360	bellow	Numao	Numao	tʰaŋ¹³	tʰaŋ¹³	tʰ a ŋ ¹³	numa1251		25.447767	108.064732		1 7 4 8	AXLT	TAN2	9	9.T.C 9.A.V 9.N.c 9.2.T	1.6 3.0 1.1 1.0	tʰaŋ¹³	0	687
8740	360	bellow	WesternLuobuohe	Luobuohe, Western	ʔə⁰²tʰoŋ⁵⁵	ʔə⁰²tʰoŋ⁵⁵	ʔ ə ⁰/² + tʰ o ŋ ⁵⁵	luop1235		26.854607	107.226676		1 7 8 9 1 7 4 8	AXT_AXLT	HE6_TUN5	11	11.H.C 11.E.V 11.6.T 11._._ 11.T.C 11.U.V 11.N.c 11.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ʔə⁰/²+tʰoŋ⁵⁵	0	690 687
8743	360	bellow	BiaoMin	Biao Min	ləu³¹	ləu³¹	l əu ³¹	biao1254		25.82286	111.29622		5 7 8	AXT	LE3	2	2.L.C 2.E.V 2.3.T	1.6 3.0 1.0	ləu³¹	0	691
8746	360	bellow	Younuo	Younuo	lu¹³	lu¹³	l u ¹³	youn1235		25.730893	110.115975		5 7 8	AXT	LY2	14	14.L.C 14.Y.V 14.2.T	1.6 3.0 1.0	lu¹³	0	691
8749	360	bellow	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tʰã¹³	tʰã¹³	tʰ ã ¹³	nort2749		26.231562	106.861969		1 7 8	AXT	TA2	3	3.T.C 3.A.V 3.2.T	1.6 3.0 1.0	tʰã¹³	0	687
8750	360	bellow	WesternXiangxi	Xiangxi, West	qo³⁵tʰɑŋ⁴⁴	qo³⁵tʰɑŋ⁴⁴	q o ³⁵ + tʰ ɑ ŋ ⁴⁴	west2430		28.33212	109.422366		1 7 8 9 1 7 4 8	AXT_AXLT	KU2_TAN5	13	13.K.C 13.U.V 13.2.T 13._._ 13.T.C 13.A.V 13.N.c 13.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	qo³⁵+tʰɑŋ⁴⁴	0	692 687
8751	360	bellow	EasternLuobuohe	Luobuohe, Eastern	fuŋ³³ɕaŋ³³	fuŋ³³ɕaŋ³³	f u ŋ ³³ + ɕ a ŋ ³³	luop1235		26.63966	107.913354		3 7 4 8 9 3 7 4 8	AXLT_AXLT	BYN4_SAN4	6	6.B.C 6.Y.V 6.N.c 6.4.T 6._._ 6.S.C 6.A.V 6.N.c 6.4.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	fuŋ³³+ɕaŋ³³	0	686 688
8754	360	bellow	Bana	Bana	fuŋ¹³sjon¹³	fuŋ¹³sjon¹³	f u ŋ ¹³ + s j o n ¹³			26.265147	110.096902		3 7 4 8 9 3 6 7 4 8	AXLT_ACXLT	BYN2_SJUN2	1	1.B.C 1.Y.V 1.N.c 1.2.T 1._._ 1.S.C 1.J.C 1.U.V 1.N.c 1.2.T	1.6 3.0 1.1 1.0 0.0 1.6 1.2 3.0 1.1 1.0	fuŋ¹³+sjon¹³	0	686 688
8755	360	bellow	EasternXiangxi	Xiangxi, East	ki⁰³tʰaŋ⁵⁵	ki⁰³tʰaŋ⁵⁵	k i ⁰/³ + tʰ a ŋ ⁵⁵	east2371		28.124036	109.890473		1 7 8 9 1 7 4 8	AXT_AXLT	KI6_TAN5	8	8.K.C 8.I.V 8.6.T 8._._ 8.T.C 8.A.V 8.N.c 8.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ki⁰/³+tʰaŋ⁵⁵	0	692 687
8756	360	bellow	EasternQiandong	Qiandong, East	leu²²	leu²²	l eu ²²	east2370		27.78098	110.499463		5 7 8	AXT	LE1	7	7.L.C 7.E.V 7.1.T	1.6 3.0 1.0	leu²²	0	691
8757	360	bellow	WesternQiandong	Qiandong, West	tʰuŋ¹³	tʰuŋ¹³	tʰ u ŋ ¹³			26.43106	107.68758		1 7 4 8	AXLT	TYN2	12	12.T.C 12.Y.V 12.N.c 12.2.T	1.6 3.0 1.1 1.0	tʰuŋ¹³	0	687
8758	360	bellow	Chuanqiandian	Chuanqiandian	po⁴³	po⁴³	p o ⁴³	chua1256		27.51846	105.421028		1 7 8	AXT	PU3	4	4.P.C 4.U.V 4.3.T	1.6 3.0 1.0	po⁴³	0	689
2362	97	belly	WesternBaheng	Baheng, West	ʔa⁰³ŋ̥ŋ³¹	ʔa⁰³ŋ̥ŋ³¹	ʔ a ⁰/³ + ŋ̥ ŋ ³¹	pahn1237	1251	25.74971	109.286281		1 7 8 9 4 4 8	AXT_ALT	HA6_NN3	10	10.H.C 10.A.V 10.6.T 10._._ 10.N.C 10.N.c 10.3.T	1.6 3.0 1.0 0.0 1.6 1.1 1.0	ʔa⁰/³+ŋ̥ŋ³¹	0	701 699
2363	97	belly	Numao	Numao	ȵ̥uŋ¹³	ȵ̥uŋ¹³	ȵ̥̥ u ŋ ¹³	numa1251	1251	25.447767	108.064732		4 7 4 8	AXLT	NYN2	9	9.N.C 9.Y.V 9.N.c 9.2.T	1.6 3.0 1.1 1.0	ȵ̥̥uŋ¹³	0	699
2364	97	belly	WesternLuobuohe	Luobuohe, Western	tə⁰²tɕʰu³¹	tə⁰²tɕʰu³¹	t ə ⁰/² + tɕʰ u ³¹	luop1235	1251	26.854607	107.226676		1 7 8 9 2 7 8	AXT_AXT	TE6_CY3	11	11.T.C 11.E.V 11.6.T 11._._ 11.C.C 11.Y.V 11.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+tɕʰu³¹	0	696 697
2367	97	belly	BiaoMin	Biao Min	kai³⁵təu³⁵	kai³⁵təu³⁵	k ai ³⁵ + t əu ³⁵	biao1254	1251	25.82286	111.29622		1 7 8 9 1 7 8	AXT_AXT	KA2_TE2	2	2.K.C 2.A.V 2.2.T 2._._ 2.T.C 2.E.V 2.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	kai³⁵+təu³⁵	0	694 696
2369	97	belly	ZaoMin	Zao Min	ŋ̥ŋ²⁴	ŋ̥ŋ²⁴	ŋ̥ ŋ ²⁴	dzao1238	1251	24.612303	112.266749		4 4 8	ALT	NN2	15	15.N.C 15.N.c 15.2.T	1.6 1.1 1.0	ŋ̥ŋ²⁴	0	699
2371	97	belly	Younuo	Younuo	ta²¹tu⁴⁴	ta²¹tu⁴⁴	t a ²¹ + t u ⁴⁴	youn1235	1251	25.730893	110.115975		1 7 8 9 1 7 8	AXT_AXT	TA3_TY5	14	14.T.C 14.A.V 14.3.T 14._._ 14.T.C 14.Y.V 14.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ta²¹+tu⁴⁴	0	696 697
2374	97	belly	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	qə⁰²ȵ̥õ²⁴mlə̃³¹	qə⁰²ȵ̥õ²⁴mlə̃³¹	q ə ⁰/² + ȵ̥ õ ²⁴ + m l ə̃ ³¹	nort2749	1251	26.231562	106.861969		1 7 8 9 4 7 8 9 4 5 7 8	AXT_AXT_ACXT	KE6_NU2_MLE3	3	3.K.C 3.E.V 3.6.T 3._._ 3.N.C 3.U.V 3.2.T 3._._ 3.M.C 3.L.C 3.E.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	qə⁰/²+ȵ̥õ²⁴+mlə̃³¹	0	694 699 700
2375	97	belly	WesternXiangxi	Xiangxi, West	qo³⁵tɕʰi³⁵	qo³⁵tɕʰi³⁵	q o ³⁵ + tɕʰ i ³⁵	west2430	1251	28.33212	109.422366		1 7 8 9 2 7 8	AXT_AXT	KU2_CI2	13	13.K.C 13.U.V 13.2.T 13._._ 13.C.C 13.I.V 13.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo³⁵+tɕʰi³⁵	1	694 697
2376	97	belly	EasternLuobuohe	Luobuohe, Eastern	ʔa⁰²tɕʰu³¹	ʔa⁰²tɕʰu³¹	ʔ a ⁰/² + tɕʰ u ³¹	luop1235	1251	26.63966	107.913354		1 7 8 9 2 7 8	AXT_AXT	HA6_CY3	6	6.H.C 6.A.V 6.6.T 6._._ 6.C.C 6.Y.V 6.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/²+tɕʰu³¹	0	701 697
2380	97	belly	Bana	Bana	la⁰⁴tɕʰo¹³	la⁰⁴tɕʰo¹³	l a ⁰/⁴ + tɕʰ o ¹³		1251	26.265147	110.096902		5 7 8 9 2 7 8	AXT_AXT	LA6_CU2	1	1.L.C 1.A.V 1.6.T 1._._ 1.C.C 1.U.V 1.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	la⁰/⁴+tɕʰo¹³	1	703 697
2381	97	belly	EasternXiangxi	Xiangxi, East	ki⁰³tʰi⁵³	ki⁰³tʰi⁵³	k i ⁰/³ + tʰ i ⁵³	east2371	1251	28.124036	109.890473		1 7 8 9 1 7 8	AXT_AXT	KI6_TI3	8	8.K.C 8.I.V 8.6.T 8._._ 8.T.C 8.I.V 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ki⁰/³+tʰi⁵³	1	694 697
2382	97	belly	EasternQiandong	Qiandong, East	qa³³tɕʰo²⁴mi⁵³	qa³³tɕʰo²⁴mi⁵³	q a ³³ + tɕʰ o ²⁴ + m i ⁵³	east2370	1251	27.78098	110.499463		1 7 8 9 2 7 8 9 4 7 8	AXT_AXT_AXT	KA4_CU2_MI3	7	7.K.C 7.A.V 7.4.T 7._._ 7.C.C 7.U.V 7.2.T 7._._ 7.M.C 7.I.V 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	qa³³+tɕʰo²⁴+mi⁵³	0	694 697 700
2383	97	belly	WesternQiandong	Qiandong, West	pɔ¹¹pja⁵³	pɔ¹¹pja⁵³	p ɔ ¹¹ + p j a ⁵³		1251	26.43106	107.68758		1 7 8 9 1 6 7 8	AXT_ACXT	PU1_PJA3	12	12.P.C 12.U.V 12.1.T 12._._ 12.P.C 12.J.C 12.A.V 12.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	pɔ¹¹+pja⁵³	0	698 695
2384	97	belly	EasternBahen	Baheng, East	ŋ̥ŋ³¹³	ŋ̥ŋ³¹³	ŋ̥ ŋ ³¹³	pahn1237	1251	27.11733	111.02615		4 4 8	ALT	NN6	5	5.N.C 5.N.c 5.6.T	1.6 1.1 1.0	ŋ̥ŋ³¹³	0	699
2385	97	belly	Chuanqiandian	Chuanqiandian	plaŋ⁴³	plaŋ⁴³	p l a ŋ ⁴³	chua1256	1251	27.51846	105.421028		1 5 7 4 8	ACXLT	PLAN3	4	4.P.C 4.L.C 4.A.V 4.N.c 4.3.T	1.6 1.2 3.0 1.1 1.0	plaŋ⁴³	1	702
13412	552	bend (curved)	WesternBaheng	Baheng, West	ŋɔ³⁵	ŋɔ³⁵	ŋ ɔ ³⁵	pahn1237	297	25.74971	109.286281		4 7 8	AXT	NU2	10	10.N.C 10.U.V 10.2.T	1.6 3.0 1.0	ŋɔ³⁵	0	706
13413	552	bend (curved)	Numao	Numao	kaŋ⁵⁵	kaŋ⁵⁵	k a ŋ ⁵⁵	numa1251	297	25.447767	108.064732		1 7 4 8	AXLT	KAN5	9	9.K.C 9.A.V 9.N.c 9.5.T	1.6 3.0 1.1 1.0	kaŋ⁵⁵	0	710
13414	552	bend (curved)	WesternLuobuohe	Luobuohe, Western	ŋkʰa³¹lɑ³¹	ŋkʰa³¹lɑ³¹	ⁿkʰ a ³¹ + l ɑ ³¹	luop1235	297	26.854607	107.226676		1 7 8 9 5 7 8	AXT_AXT	KA3_LA3	11	11.K.C 11.A.V 11.3.T 11._._ 11.L.C 11.A.V 11.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ⁿkʰa³¹+lɑ³¹	0	705 711
13417	552	bend (curved)	BiaoMin	Biao Min	ŋau³³	ŋau³³	ŋ au ³³	biao1254	297	25.82286	111.29622		4 7 8	AXT	NA4	2	2.N.C 2.A.V 2.4.T	1.6 3.0 1.0	ŋau³³	0	706
13420	552	bend (curved)	Younuo	Younuo	kwe³²; veu³²	kwe³²	k w e ³²	youn1235	297	25.730893	110.115975		1 6 7 8	ACXT	KWE3	14	14.K.C 14.W.C 14.E.V 14.3.T	1.6 1.2 3.0 1.0	kwe³²	0	707
13423	552	bend (curved)	WesternXiangxi	Xiangxi, West	ŋkʰu⁴⁴	ŋkʰu⁴⁴	ⁿkʰ u ⁴⁴	west2430	297	28.33212	109.422366		1 7 8	AXT	KY5	13	13.K.C 13.Y.V 13.5.T	1.6 3.0 1.0	ⁿkʰu⁴⁴	0	705
13424	552	bend (curved)	EasternLuobuohe	Luobuohe, Eastern	tə⁰²ŋkʰo³³	tə⁰²ŋkʰo³³	t ə ⁰/² + ⁿkʰ o ³³	luop1235	297	26.63966	107.913354		1 7 8 9 1 7 8	AXT_AXT	TE6_KU4	6	6.T.C 6.E.V 6.6.T 6._._ 6.K.C 6.U.V 6.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+ⁿkʰo³³	0	712 705
13428	552	bend (curved)	Bana	Bana	von¹³	von¹³	v o n ¹³		297	26.265147	110.096902		3 7 4 8	AXLT	BUN2	1	1.B.C 1.U.V 1.N.c 1.2.T	1.6 3.0 1.1 1.0	von¹³	0	713
13429	552	bend (curved)	WesternQiandong	Qiandong, West	tɕaŋ²²	tɕaŋ²²	tɕ a ŋ ²²		297	26.43106	107.68758		2 7 4 8	AXLT	CAN1	12	12.C.C 12.A.V 12.N.c 12.1.T	1.6 3.0 1.1 1.0	tɕaŋ²²	1	709
13430	552	bend (curved)	EasternBahen	Baheng, East	ljei³¹³	ljei³¹³	l j ei ³¹³	pahn1237	297	27.11733	111.02615		5 6 7 8	ACXT	LJE6	5	5.L.C 5.J.C 5.E.V 5.6.T	1.6 1.2 3.0 1.0	ljei³¹³	0	708
13431	552	bend (curved)	Chuanqiandian	Chuanqiandian	ŋkʰou³³	ŋkʰou³³	ⁿkʰ ɔ ³³	chua1256	297	27.51846	105.421028		1 7 8	AXT	KU4	4	4.K.C 4.U.V 4.4.T	1.6 3.0 1.0	ⁿkʰɔ³³	0	705
12797	527	big (large)	WesternBaheng	Baheng, West	ɬjo³⁵	ɬjo³⁵	ɬ j o ³⁵	pahn1237	1202	25.74971	109.286281		5 6 7 8	ACXT	LJU2	10	10.L.C 10.J.C 10.U.V 10.2.T	1.6 1.2 3.0 1.0	ɬjo³⁵	1	715
12798	527	big (large)	Numao	Numao	lo⁵³	lo⁵³	l o ⁵³	numa1251	1202	25.447767	108.064732		5 7 8	AXT	LU3	9	9.L.C 9.U.V 9.3.T	1.6 3.0 1.0	lo⁵³	0	715
12799	527	big (large)	WesternLuobuohe	Luobuohe, Western	ɬu³¹	ɬu³¹	ɬ u ³¹	luop1235	1202	26.854607	107.226676		5 7 8	AXT	LY3	11	11.L.C 11.Y.V 11.3.T	1.6 3.0 1.0	ɬu³¹	1	715
12802	527	big (large)	BiaoMin	Biao Min	ɬu³³	ɬu³³	ɬ u ³³	biao1254	1202	25.82286	111.29622		5 7 8	AXT	LY4	2	2.L.C 2.Y.V 2.4.T	1.6 3.0 1.0	ɬu³³	0	715
12804	527	big (large)	ZaoMin	Zao Min	lou⁴⁴	lou⁴⁴	l ɔ ⁴⁴	dzao1238	1202	24.612303	112.266749		5 7 8	AXT	LU5	15	15.L.C 15.U.V 15.5.T	1.6 3.0 1.0	lɔ⁴⁴	0	715
12806	527	big (large)	Younuo	Younuo	ljeu⁴⁴	ljeu⁴⁴	l j eu ⁴⁴	youn1235	1202	25.730893	110.115975		5 6 7 8	ACXT	LJE5	14	14.L.C 14.J.C 14.E.V 14.5.T	1.6 1.2 3.0 1.0	ljeu⁴⁴	1	715
12809	527	big (large)	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	ɬə²⁴	ɬə²⁴	ɬ ə ²⁴	nort2749	1202	26.231562	106.861969		5 7 8	AXT	LE2	3	3.L.C 3.E.V 3.2.T	1.6 3.0 1.0	ɬə²⁴	1	715
12810	527	big (large)	WesternXiangxi	Xiangxi, West	ljo³¹	ljo³¹	l j o ³¹	west2430	1202	28.33212	109.422366		5 6 7 8	ACXT	LJU3	13	13.L.C 13.J.C 13.U.V 13.3.T	1.6 1.2 3.0 1.0	ljo³¹	0	715
12811	527	big (large)	EasternLuobuohe	Luobuohe, Eastern	tə⁰²ɬəu³¹	tə⁰²ɬəu³¹	t ə ⁰/² + ɬ əu ³¹	luop1235	1202	26.63966	107.913354		1 7 8 9 5 7 8	AXT_AXT	TE6_LE3	6	6.T.C 6.E.V 6.6.T 6._._ 6.L.C 6.E.V 6.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+ɬəu³¹	0	716 715
12815	527	big (large)	Bana	Bana	ljeu¹³	ljeu¹³	l j eu ¹³		1202	26.265147	110.096902		5 6 7 8	ACXT	LJE2	1	1.L.C 1.J.C 1.E.V 1.2.T	1.6 1.2 3.0 1.0	ljeu¹³	1	715
12816	527	big (large)	EasternXiangxi	Xiangxi, East	ɬjəɯ⁵³	ɬjəɯ⁵³	ɬ j əɯ ⁵³	east2371	1202	28.124036	109.890473		5 6 7 8	ACXT	LJE3	8	8.L.C 8.J.C 8.E.V 8.3.T	1.6 1.2 3.0 1.0	ɬjəɯ⁵³	0	715
12817	527	big (large)	EasternQiandong	Qiandong, East	ljou²⁴	ljou²⁴	l j ɔ ²⁴	east2370	1202	27.78098	110.499463		5 6 7 8	ACXT	LJU2	7	7.L.C 7.J.C 7.U.V 7.2.T	1.6 1.2 3.0 1.0	ljɔ²⁴	0	715
12818	527	big (large)	WesternQiandong	Qiandong, West	ljeɯ⁴⁴	ljeɯ⁴⁴	l j eɯ ⁴⁴		1202	26.43106	107.68758		5 6 7 8	ACXT	LJE5	12	12.L.C 12.J.C 12.E.V 12.5.T	1.6 1.2 3.0 1.0	ljeɯ⁴⁴	1	715
12819	527	big (large)	EasternBahen	Baheng, East	ɬjo³⁵	ɬjo³⁵	ɬ j o ³⁵	pahn1237	1202	27.11733	111.02615		5 6 7 8	ACXT	LJU2	5	5.L.C 5.J.C 5.U.V 5.2.T	1.6 1.2 3.0 1.0	ɬjo³⁵	0	715
12820	527	big (large)	Chuanqiandian	Chuanqiandian	ɬo⁴³	ɬo⁴³	ɬ o ⁴³	chua1256	1202	27.51846	105.421028		5 7 8	AXT	LU3	4	4.L.C 4.U.V 4.3.T	1.6 3.0 1.0	ɬo⁴³	1	715
15462	636	bind (tie up)	WesternBaheng	Baheng, West	tɔ³³	tɔ³³	t ɔ ³³	pahn1237	1917	25.74971	109.286281		1 7 8	AXT	TU4	10	10.T.C 10.U.V 10.4.T	1.6 3.0 1.0	tɔ³³	1	718
15463	636	bind (tie up)	Numao	Numao	kʰa³³	kʰa³³	kʰ a ³³	numa1251	1917	25.447767	108.064732		1 7 8	AXT	KA4	9	9.K.C 9.A.V 9.4.T	1.6 3.0 1.0	kʰa³³	1	719
15464	636	bind (tie up)	WesternLuobuohe	Luobuohe, Western	qʰe³¹	qʰe³¹	qʰ e ³¹	luop1235	1917	26.854607	107.226676		1 7 8	AXT	KE3	11	11.K.C 11.E.V 11.3.T	1.6 3.0 1.0	qʰe³¹	0	719
15467	636	bind (tie up)	BiaoMin	Biao Min	da³¹	da³¹	d a ³¹	biao1254	1917	25.82286	111.29622		1 7 8	AXT	TA3	2	2.T.C 2.A.V 2.3.T	1.6 3.0 1.0	da³¹	1	718
15469	636	bind (tie up)	ZaoMin	Zao Min	do⁵³	do⁵³	d o ⁵³	dzao1238	1917	24.612303	112.266749		1 7 8	AXT	TU3	15	15.T.C 15.U.V 15.3.T	1.6 3.0 1.0	do⁵³	0	718
15471	636	bind (tie up)	Younuo	Younuo	tau¹³	tau¹³	t au ¹³	youn1235	1917	25.730893	110.115975		1 7 8	AXT	TA2	14	14.T.C 14.A.V 14.2.T	1.6 3.0 1.0	tau¹³	1	718
15474	636	bind (tie up)	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	qʰe¹³	qʰe¹³	qʰ e ¹³	nort2749	1917	26.231562	106.861969		1 7 8	AXT	KE2	3	3.K.C 3.E.V 3.2.T	1.6 3.0 1.0	qʰe¹³	0	719
15475	636	bind (tie up)	WesternXiangxi	Xiangxi, West	ʈɛ³¹	ʈɛ³¹	ʈ ɛ ³¹	west2430	1917	28.33212	109.422366		1 7 8	AXT	TE3	13	13.T.C 13.E.V 13.3.T	1.6 3.0 1.0	ʈɛ³¹	0	718
15476	636	bind (tie up)	EasternLuobuohe	Luobuohe, Eastern	qʰɛ³¹	qʰɛ³¹	qʰ ɛ ³¹	luop1235	1917	26.63966	107.913354		1 7 8	AXT	KE3	6	6.K.C 6.E.V 6.3.T	1.6 3.0 1.0	qʰɛ³¹	0	719
15480	636	bind (tie up)	Bana	Bana	paŋ⁴⁴; djen²²	paŋ⁴⁴	p a ŋ ⁴⁴		1917	26.265147	110.096902		1 7 4 8	AXLT	PAN5	1	1.P.C 1.A.V 1.N.c 1.5.T	1.6 3.0 1.1 1.0	paŋ⁴⁴	0	720
15481	636	bind (tie up)	EasternXiangxi	Xiangxi, East	nai¹³	nai¹³	n ai ¹³	east2371	1917	28.124036	109.890473		4 7 8	AXT	NA2	8	8.N.C 8.A.V 8.2.T	1.6 3.0 1.0	nai¹³	0	721
15482	636	bind (tie up)	EasternQiandong	Qiandong, East	qʰa²⁴	qʰa²⁴	qʰ a ²⁴	east2370	1917	27.78098	110.499463		1 7 8	AXT	KA2	7	7.K.C 7.A.V 7.2.T	1.6 3.0 1.0	qʰa²⁴	0	719
15483	636	bind (tie up)	WesternQiandong	Qiandong, West	qʰæ⁴⁴	qʰæ⁴⁴	qʰ æ ⁴⁴		1917	26.43106	107.68758		1 7 8	AXT	KE5	12	12.K.C 12.E.V 12.5.T	1.6 3.0 1.0	qʰæ⁴⁴	1	719
15484	636	bind (tie up)	EasternBahen	Baheng, East	tʰau³⁵	tʰau³⁵	tʰ au ³⁵	pahn1237	1917	27.11733	111.02615		1 7 8	AXT	TA2	5	5.T.C 5.A.V 5.2.T	1.6 3.0 1.0	tʰau³⁵	1	718
15485	636	bind (tie up)	Chuanqiandian	Chuanqiandian	qʰai⁴³	qʰai⁴³	qʰ ai ⁴³	chua1256	1917	27.51846	105.421028		1 7 8	AXT	KA3	4	4.K.C 4.A.V 4.3.T	1.6 3.0 1.0	qʰai⁴³	0	719
4011	164	bird	WesternBaheng	Baheng, West	taŋ³⁵moŋ⁵⁵	taŋ³⁵moŋ⁵⁵	t a ŋ ³⁵ + m o ŋ ⁵⁵	pahn1237	937	25.74971	109.286281		1 7 4 8 9 4 7 4 8	AXLT_AXLT	TAN2_MUN5	10	10.T.C 10.A.V 10.N.c 10.2.T 10._._ 10.M.C 10.U.V 10.N.c 10.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	taŋ³⁵+moŋ⁵⁵	0	724 723
4012	164	bird	Numao	Numao	nou³¹	nou³¹	n ɔ ³¹	numa1251	937	25.447767	108.064732		4 7 8	AXT	NU3	9	9.N.C 9.U.V 9.3.T	1.6 3.0 1.0	nɔ³¹	0	723
4013	164	bird	WesternLuobuohe	Luobuohe, Western	no³⁵	no³⁵	n o ³⁵	luop1235	937	26.854607	107.226676		4 7 8	AXT	NU2	11	11.N.C 11.U.V 11.2.T	1.6 3.0 1.0	no³⁵	1	723
