ID	ID	LOCAL_ID	LANGUAGE_ID	PARAMETER_ID	VALUE	FORM	SEGMENTS	COMMENT	SOURCE	COGNACY	LOAN	CONCEPT_NAME	CONCEPT_CONCEPTICON_ID	CONCEPT_CONCEPTICON_GLOSS	LANGUAGE_NAME	LANGUAGE_GLOTTOCODE	LANGUAGE_GLOTTOLOG_NAME	LANGUAGE_ISO639P3CODE	LANGUAGE_MACROAREA	LANGUAGE_FAMILY	DOCULECT	CONCEPT	IPA	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS	STRUCTURE	ALIGNMENT	CROSSIDS	PATTERNS
3455	chuanqiandiancentralguizhou-Chen-2013-888-141-1		chuanqiandiancentralguizhou	Chen-2013-888-141	mĩ³¹	mĩ³¹	m ĩ ³¹		Chen2013			马	615	HORSE	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	马	mĩ³¹	4 7 8	AXT	MI3	4	4.M.C 4.I.V 4.3.T	1.6 3.0 1.0	1	1917	i n t	m ĩ - ³¹	1917	128-4/m 130-1/e 486-2/- 421-24/¹¹
3456	chuanqiandiansouthernguizhou-Chen-2013-888-141-1		chuanqiandiansouthernguizhou	Chen-2013-888-141	men¹¹	men¹¹	m en ¹¹		Chen2013			马	615	HORSE	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	马	men¹¹	4 7 4 8	AXLT	MEN1	6	6.M.C 6.E.V 6.N.c 6.1.T	1.6 3.0 1.1 1.0	0	1917	i c t	m - en ¹¹	1917	128-4/m 130-1/e 486-2/- 421-24/¹¹
3457	chuanqiandiannortheastyunnan-Chen-2013-888-141-1		chuanqiandiannortheastyunnan	Chen-2013-888-141	nɯ³³	nɯ³³	n ɯ ³³		Chen2013			马	615	HORSE	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	马	nɯ³³	4 7 8	AXT	NI4	5	5.N.C 5.I.V 5.4.T	1.6 3.0 1.0	0	1919	i n t	n ɯ ³³	1919	0/n 0/n 0/n
3461	qiandongeast-Chen-2013-888-141-1		qiandongeast	Chen-2013-888-141	ma²¹²	ma²¹²	m a ²¹²		Chen2013			马	615	HORSE	Qiandong, East	east2370					qiandongeast	马	ma²¹²	4 7 8	AXT	MA6	9	9.M.C 9.A.V 9.6.T	1.6 3.0 1.0	0	1917	i n t	m a - ²¹²	1917	128-4/m 130-1/e 486-2/- 421-24/¹¹
3463	qiandongwest-Chen-2013-888-141-1		qiandongwest	Chen-2013-888-141	ma²¹	ma²¹	m a ²¹		Chen2013			马	615	HORSE	Qiandong, West						qiandongwest	马	ma²¹	4 7 8	AXT	MA3	10	10.M.C 10.A.V 10.3.T	1.6 3.0 1.0	0	1917	i n t	m a - ²¹	1917	128-4/m 130-1/e 486-2/- 421-24/¹¹
3465	bahengeast-Chen-2013-888-141-1		bahengeast	Chen-2013-888-141	me¹¹	me¹¹	m e ¹¹		Chen2013			马	615	HORSE	Baheng, East	pahn1237					bahengeast	马	me¹¹	4 7 8	AXT	ME1	1	1.M.C 1.E.V 1.1.T	1.6 3.0 1.0	1	1917	i n t	m e - ¹¹	1917	128-4/m 130-1/e 486-2/- 421-24/¹¹
3464	bahengwest-Chen-2013-888-141-1		bahengwest	Chen-2013-888-141	mei¹¹	mei¹¹	m ei ¹¹		Chen2013			马	615	HORSE	Baheng, West	pahn1237					bahengwest	马	mei¹¹	4 7 8	AXT	ME1	2	2.M.C 2.E.V 2.1.T	1.6 3.0 1.0	1	1917	i n t	m ei - ¹¹	1917	128-4/m 130-1/e 486-2/- 421-24/¹¹
18924	chuanqiandiannortheastyunnan-Chen-2013-888-779-1		chuanqiandiannortheastyunnan	Chen-2013-888-779	dʑɦɯ³⁵	dʑɦɯ³⁵	dʑ ɦ ɯ ³⁵		Chen2013			骑	367	RIDE	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	骑	dʑɦɯ³⁵	1 3 3 7 8	ACBXT	TSHI2	5	5.T.C 5.S.C 5.H.C 5.I.V 5.2.T	1.6 1.2 1.3 3.0 1.0	0	1921	i m n t	dʑ ɦ ɯ ³⁵	1921	0/n 0/n 0/n 0/n
18928	qiandongeast-Chen-2013-888-779-1		qiandongeast	Chen-2013-888-779	tɕei²²	tɕei²²	tɕ ei ²²		Chen2013			骑	367	RIDE	Qiandong, East	east2370					qiandongeast	骑	tɕei²²	2 7 8	AXT	CE1	9	9.C.C 9.E.V 9.1.T	1.6 3.0 1.0	0	1920	i n t	tɕ ei ²²	1920	202-3/tɕʰ 106-2/i 45-3/³⁵
18932	bahengeast-Chen-2013-888-779-1		bahengeast	Chen-2013-888-779	tɕʰi³⁵	tɕʰi³⁵	tɕʰ i ³⁵		Chen2013			骑	367	RIDE	Baheng, East	pahn1237					bahengeast	骑	tɕʰi³⁵	2 7 8	AXT	CI2	1	1.C.C 1.I.V 1.2.T	1.6 3.0 1.0	0	1920	i n t	tɕʰ i ³⁵	1920	202-3/tɕʰ 106-2/i 45-3/³⁵
18919	luobuoheeastern-Chen-2013-888-779-1		luobuoheeastern	Chen-2013-888-779	ʑi³¹	ʑi³¹	ʑ i ³¹		Chen2013			骑	367	RIDE	Luobuohe, Eastern	luop1235					luobuoheeastern	骑	ʑi³¹	3 7 8	AXT	SI3	7	7.S.C 7.I.V 7.3.T	1.6 3.0 1.0	0	1922	i n t	ʑ i ³¹	1922	0/n 0/n 0/n
18920	luobuohewestern-Chen-2013-888-779-1		luobuohewestern	Chen-2013-888-779	ʑe³¹	ʑe³¹	ʑ e ³¹		Chen2013			骑	367	RIDE	Luobuohe, Western	luop1235					luobuohewestern	骑	ʑe³¹	3 7 8	AXT	SE3	8	8.S.C 8.E.V 8.3.T	1.6 3.0 1.0	0	1922	i n t	ʑ e ³¹	1922	0/n 0/n 0/n
18921	chuanqiandian-Chen-2013-888-779-1		chuanqiandian	Chen-2013-888-779	tɕai³¹	tɕai³¹	tɕ ai ³¹		Chen2013			骑	367	RIDE	Chuanqiandian	chua1256					chuanqiandian	骑	tɕai³¹	2 7 8	AXT	CA3	3	3.C.C 3.A.V 3.3.T	1.6 3.0 1.0	0	1920	i n t	tɕ ai ³¹	1920	202-3/tɕʰ 106-2/i 45-3/³⁵
18922	chuanqiandiancentralguizhou-Chen-2013-888-779-1		chuanqiandiancentralguizhou	Chen-2013-888-779	kʰi⁵⁵	kʰi⁵⁵	kʰ i ⁵⁵		Chen2013			骑	367	RIDE	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	骑	kʰi⁵⁵	1 7 8	AXT	KI5	4	4.K.C 4.I.V 4.5.T	1.6 3.0 1.0	0	1923	i n t	kʰ i ⁵⁵	1923	0/n 0/n 0/n
18923	chuanqiandiansouthernguizhou-Chen-2013-888-779-1		chuanqiandiansouthernguizhou	Chen-2013-888-779	tɕe⁵³	tɕe⁵³	tɕ e ⁵³		Chen2013			骑	367	RIDE	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	骑	tɕe⁵³	2 7 8	AXT	CE3	6	6.C.C 6.E.V 6.3.T	1.6 3.0 1.0	0	1920	i n t	tɕ e ⁵³	1920	202-3/tɕʰ 106-2/i 45-3/³⁵
18930	qiandongwest-Chen-2013-888-779-1		qiandongwest	Chen-2013-888-779	tɕi⁵⁵	tɕi⁵⁵	tɕ i ⁵⁵		Chen2013			骑	367	RIDE	Qiandong, West						qiandongwest	骑	tɕi⁵⁵	2 7 8	AXT	CI5	10	10.C.C 10.I.V 10.5.T	1.6 3.0 1.0	0	1920	i n t	tɕ i ⁵⁵	1920	202-3/tɕʰ 106-2/i 45-3/³⁵
18931	bahengwest-Chen-2013-888-779-1		bahengwest	Chen-2013-888-779	tɕi³³	tɕi³³	tɕ i ³³		Chen2013			骑	367	RIDE	Baheng, West	pahn1237					bahengwest	骑	tɕi³³	2 7 8	AXT	CI4	2	2.C.C 2.I.V 2.4.T	1.6 3.0 1.0	1	1920	i n t	tɕ i ³³	1920	202-3/tɕʰ 106-2/i 45-3/³⁵
2708	luobuoheeastern-Chen-2013-888-111-1		luobuoheeastern	Chen-2013-888-111	ʔa⁰²tsʰuŋ⁵⁵	ʔa⁰²tsʰuŋ⁵⁵	ʔ a ²/⁰ + tsʰ u ŋ ⁵⁵		Chen2013			骨头	1394	BONE	Luobuohe, Eastern	luop1235					luobuoheeastern	骨头	ʔa²/⁰+tsʰuŋ⁵⁵	1 7 8 9 2 7 4 8	AXT_AXLT	HA6_CYN5	7	7.H.C 7.A.V 7.6.T 7._._ 7.C.C 7.Y.V 7.N.c 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	1926 1924	i n t + i n c t	ʔ a ²/⁰ + tsʰ u ŋ ⁵⁵	1926 1924	0/n 0/n 0/n + 377-1/s 446-10/u 164-20/ŋ 64-5/³¹³
2709	luobuohewestern-Chen-2013-888-111-1		luobuohewestern	Chen-2013-888-111	qo⁰⁵tsʰoŋ⁵⁵	qo⁰⁵tsʰoŋ⁵⁵	q o ⁵/⁰ + tsʰ o ŋ ⁵⁵		Chen2013			骨头	1394	BONE	Luobuohe, Western	luop1235					luobuohewestern	骨头	qo⁵/⁰+tsʰoŋ⁵⁵	1 7 8 9 2 7 4 8	AXT_AXLT	KU6_CUN5	8	8.K.C 8.U.V 8.6.T 8._._ 8.C.C 8.U.V 8.N.c 8.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	1925 1924	i n t + i n c t	q o ⁵/⁰ + tsʰ o ŋ ⁵⁵	13 1924	310-9/q 111-3/a 306-4/⁰ + 377-1/s 446-10/u 164-20/ŋ 64-5/³¹³
2710	chuanqiandian-Chen-2013-888-111-1		chuanqiandian	Chen-2013-888-111	tsʰaŋ⁴⁴	tsʰaŋ⁴⁴	tsʰ a ŋ ⁴⁴		Chen2013			骨头	1394	BONE	Chuanqiandian	chua1256					chuanqiandian	骨头	tsʰaŋ⁴⁴	2 7 4 8	AXLT	CAN5	3	3.C.C 3.A.V 3.N.c 3.5.T	1.6 3.0 1.1 1.0	0	1924	i n c t	tsʰ a ŋ ⁴⁴	1924	377-1/s 446-10/u 164-20/ŋ 64-5/³¹³
2711	chuanqiandiancentralguizhou-Chen-2013-888-111-1		chuanqiandiancentralguizhou	Chen-2013-888-111	qə⁰²sʰã¹³	qə⁰²sʰã¹³	q ə ²/⁰ + sʰ ã ¹³		Chen2013			骨头	1394	BONE	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	骨头	qə²/⁰+sʰã¹³	1 7 8 9 3 7 8	AXT_AXT	KE6_SA2	4	4.K.C 4.E.V 4.6.T 4._._ 4.S.C 4.A.V 4.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1925 1924	i n t + i n t	q ə ²/⁰ + sʰ ã - ¹³	13 1924	310-9/q 111-3/a 306-4/⁰ + 377-1/s 446-10/u 164-20/ŋ 64-5/³¹³
2712	chuanqiandiansouthernguizhou-Chen-2013-888-111-1		chuanqiandiansouthernguizhou	Chen-2013-888-111	saŋ²³²	saŋ²³²	s a ŋ ²³²		Chen2013			骨头	1394	BONE	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	骨头	saŋ²³²	3 7 4 8	AXLT	SAN6	6	6.S.C 6.A.V 6.N.c 6.6.T	1.6 3.0 1.1 1.0	1	1924	i n c t	s a ŋ ²³²	1924	377-1/s 446-10/u 164-20/ŋ 64-5/³¹³
2713	chuanqiandiannortheastyunnan-Chen-2013-888-111-1		chuanqiandiannortheastyunnan	Chen-2013-888-111	ʔa³³tsʰaɯ³³	ʔa³³tsʰaɯ³³	ʔ a ³³ + tsʰ aɯ ³³		Chen2013			骨头	1394	BONE	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	骨头	ʔa³³+tsʰaɯ³³	1 7 8 9 2 7 7 8	AXT_AXYT	HA4_CAI4	5	5.H.C 5.A.V 5.4.T 5._._ 5.C.C 5.A.V 5.I.V 5.4.T	1.6 3.0 1.0 0.0 1.6 3.0 3.0 1.0	0	1926 1924	i n t + i n t	ʔ a ³³ + tsʰ aɯ - ³³	1926 1924	0/n 0/n 0/n + 377-1/s 446-10/u 164-20/ŋ 64-5/³¹³
2717	qiandongeast-Chen-2013-888-111-1		qiandongeast	Chen-2013-888-111	suŋ³³	suŋ³³	s u ŋ ³³		Chen2013			骨头	1394	BONE	Qiandong, East	east2370					qiandongeast	骨头	suŋ³³	3 7 4 8	AXLT	SYN4	9	9.S.C 9.Y.V 9.N.c 9.4.T	1.6 3.0 1.1 1.0	0	1924	i n c t	s u ŋ ³³	1924	377-1/s 446-10/u 164-20/ŋ 64-5/³¹³
2720	bahengwest-Chen-2013-888-111-1		bahengwest	Chen-2013-888-111	qa⁰³soŋ³¹	qa⁰³soŋ³¹	q a ³/⁰ + s o ŋ ³¹		Chen2013			骨头	1394	BONE	Baheng, West	pahn1237					bahengwest	骨头	qa³/⁰+soŋ³¹	1 7 8 9 3 7 4 8	AXT_AXLT	KA6_SUN3	2	2.K.C 2.A.V 2.6.T 2._._ 2.S.C 2.U.V 2.N.c 2.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	1925 1924	i n t + i n c t	q a ³/⁰ + s o ŋ ³¹	13 1924	310-9/q 111-3/a 306-4/⁰ + 377-1/s 446-10/u 164-20/ŋ 64-5/³¹³
2721	bahengeast-Chen-2013-888-111-1		bahengeast	Chen-2013-888-111	qa⁰³suŋ³¹³	qa⁰³suŋ³¹³	q a ³/⁰ + s u ŋ ³¹³		Chen2013			骨头	1394	BONE	Baheng, East	pahn1237					bahengeast	骨头	qa³/⁰+suŋ³¹³	1 7 8 9 3 7 4 8	AXT_AXLT	KA6_SYN6	1	1.K.C 1.A.V 1.6.T 1._._ 1.S.C 1.Y.V 1.N.c 1.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	1925 1924	i n t + i n c t	q a ³/⁰ + s u ŋ ³¹³	13 1924	310-9/q 111-3/a 306-4/⁰ + 377-1/s 446-10/u 164-20/ŋ 64-5/³¹³
2719	qiandongwest-Chen-2013-888-111-1		qiandongwest	Chen-2013-888-111	sʰuŋ¹³	sʰuŋ¹³	sʰ u ŋ ¹³		Chen2013			骨头	1394	BONE	Qiandong, West						qiandongwest	骨头	sʰuŋ¹³	3 7 4 8	AXLT	SYN2	10	10.S.C 10.Y.V 10.N.c 10.2.T	1.6 3.0 1.1 1.0	0	1924	i n c t	sʰ u ŋ ¹³	1924	377-1/s 446-10/u 164-20/ŋ 64-5/³¹³
12891	luobuohewestern-Chen-2013-888-531-1		luobuohewestern	Chen-2013-888-531	sen³¹	sen³¹	s en ³¹		Chen2013			高	1265	HIGH	Luobuohe, Western	luop1235					luobuohewestern	高	sen³¹	3 7 4 8	AXLT	SEN3	8	8.S.C 8.E.V 8.N.c 8.3.T	1.6 3.0 1.1 1.0	0	1928	i c t	s - en ³¹	1928	233-2/h 220-4/e 430-7/ŋ 318-11/³⁵
12890	luobuoheeastern-Chen-2013-888-531-1		luobuoheeastern	Chen-2013-888-531	tə⁰²ʂen³¹	tə⁰²ʂen³¹	t ə ²/⁰ + ʂ en ³¹		Chen2013			高	1265	HIGH	Luobuohe, Eastern	luop1235					luobuoheeastern	高	tə²/⁰+ʂen³¹	1 7 8 9 3 7 4 8	AXT_AXLT	TE6_SEN3	7	7.T.C 7.E.V 7.6.T 7._._ 7.S.C 7.E.V 7.N.c 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	1930 1928	i n t + i c t	t ə ²/⁰ + ʂ - en ³¹	1930 1928	0/n 0/n 0/n + 233-2/h 220-4/e 430-7/ŋ 318-11/³⁵
12892	chuanqiandian-Chen-2013-888-531-1		chuanqiandian	Chen-2013-888-531	ʂa⁴³	ʂa⁴³	ʂ a ⁴³		Chen2013			高	1265	HIGH	Chuanqiandian	chua1256					chuanqiandian	高	ʂa⁴³	3 7 8	AXT	SA3	3	3.S.C 3.A.V 3.3.T	1.6 3.0 1.0	0	1927	i n t	ʂ a ⁴³	1927	388-1/Ø 491-3/i 87-2/Ø
12893	chuanqiandiancentralguizhou-Chen-2013-888-531-1		chuanqiandiancentralguizhou	Chen-2013-888-531	ʂẽ²⁴	ʂẽ²⁴	ʂ ẽ ²⁴		Chen2013			高	1265	HIGH	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	高	ʂẽ²⁴	3 7 8	AXT	SE2	4	4.S.C 4.E.V 4.2.T	1.6 3.0 1.0	0	1927	i n t	ʂ ẽ ²⁴	1927	388-1/Ø 491-3/i 87-2/Ø
12894	chuanqiandiansouthernguizhou-Chen-2013-888-531-1		chuanqiandiansouthernguizhou	Chen-2013-888-531	ʐæn²²	ʐæn²²	ʐ æ n ²²		Chen2013			高	1265	HIGH	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	高	ʐæn²²	3 7 4 8	AXLT	SEN1	6	6.S.C 6.E.V 6.N.c 6.1.T	1.6 3.0 1.1 1.0	0	1928	i n c t	ʐ æ n ²²	1928	233-2/h 220-4/e 430-7/ŋ 318-11/³⁵
12895	chuanqiandiannortheastyunnan-Chen-2013-888-531-1		chuanqiandiannortheastyunnan	Chen-2013-888-531	sie⁵⁵	sie⁵⁵	s i e ⁵⁵		Chen2013			高	1265	HIGH	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	高	sie⁵⁵	3 7 7 8	AXYT	SIE5	5	5.S.C 5.I.V 5.E.V 5.5.T	1.6 3.0 3.0 1.0	0	1929	i m n t	s i e ⁵⁵	1929	0/n 0/n 0/n 0/n
12899	qiandongeast-Chen-2013-888-531-1		qiandongeast	Chen-2013-888-531	kʰi²⁴	kʰi²⁴	kʰ i ²⁴		Chen2013			高	1265	HIGH	Qiandong, East	east2370					qiandongeast	高	kʰi²⁴	1 7 8	AXT	KI2	9	9.K.C 9.I.V 9.2.T	1.6 3.0 1.0	1	1931	i n t	kʰ i ²⁴	1931	0/n 0/n 0/n
12901	qiandongwest-Chen-2013-888-531-1		qiandongwest	Chen-2013-888-531	xe⁴⁴	xe⁴⁴	x e ⁴⁴		Chen2013			高	1265	HIGH	Qiandong, West						qiandongwest	高	xe⁴⁴	3 7 8	AXT	GE5	10	10.G.C 10.E.V 10.5.T	1.6 3.0 1.0	0	1927	i n t	x e ⁴⁴	1927	388-1/Ø 491-3/i 87-2/Ø
12902	bahengwest-Chen-2013-888-531-1		bahengwest	Chen-2013-888-531	heŋ³⁵	heŋ³⁵	h e ŋ ³⁵		Chen2013			高	1265	HIGH	Baheng, West	pahn1237					bahengwest	高	heŋ³⁵	3 7 4 8	AXLT	HEN2	2	2.H.C 2.E.V 2.N.c 2.2.T	1.6 3.0 1.1 1.0	0	1928	i n c t	h e ŋ ³⁵	1928	233-2/h 220-4/e 430-7/ŋ 318-11/³⁵
12903	bahengeast-Chen-2013-888-531-1		bahengeast	Chen-2013-888-531	heŋ³⁵	heŋ³⁵	h e ŋ ³⁵		Chen2013			高	1265	HIGH	Baheng, East	pahn1237					bahengeast	高	heŋ³⁵	3 7 4 8	AXLT	HEN2	1	1.H.C 1.E.V 1.N.c 1.2.T	1.6 3.0 1.1 1.0	0	1928	i n c t	h e ŋ ³⁵	1928	233-2/h 220-4/e 430-7/ŋ 318-11/³⁵
1490	luobuoheeastern-Chen-2013-888-62-1		luobuoheeastern	Chen-2013-888-62	qo⁰⁵qlen³¹	qo⁰⁵qlen³¹	q o ⁵/⁰ + q l e n ³¹		Chen2013			鬼	1175	GHOST	Luobuohe, Eastern	luop1235					luobuoheeastern	鬼	qo⁵/⁰+qlen³¹	1 7 8 9 1 5 7 4 8	AXT_ACXLT	KU6_KLEN3	7	7.K.C 7.U.V 7.6.T 7._._ 7.K.C 7.L.C 7.E.V 7.N.c 7.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	1933 1932	i n t + i m n c t	q o ⁵/⁰ + q l e n ³¹	1933 1932	0/n 0/n 0/n + 0/n 0/n 0/n 0/n 0/n
1491	luobuohewestern-Chen-2013-888-62-1		luobuohewestern	Chen-2013-888-62	ʔə⁰²qlen³¹	ʔə⁰²qlen³¹	ʔ ə ²/⁰ + q l e n ³¹		Chen2013			鬼	1175	GHOST	Luobuohe, Western	luop1235					luobuohewestern	鬼	ʔə²/⁰+qlen³¹	1 7 8 9 1 5 7 4 8	AXT_ACXLT	HE6_KLEN3	8	8.H.C 8.E.V 8.6.T 8._._ 8.K.C 8.L.C 8.E.V 8.N.c 8.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	1941 1932	i n t + i m n c t	ʔ ə ²/⁰ + q l e n ³¹	1941 1932	0/n 0/n 0/n + 0/n 0/n 0/n 0/n 0/n
1492	chuanqiandian-Chen-2013-888-62-1		chuanqiandian	Chen-2013-888-62	tɬaŋ⁴³	tɬaŋ⁴³	tɬ a ŋ ⁴³		Chen2013			鬼	1175	GHOST	Chuanqiandian	chua1256					chuanqiandian	鬼	tɬaŋ⁴³	1 7 4 8	AXLT	TAN3	3	3.T.C 3.A.V 3.N.c 3.3.T	1.6 3.0 1.1 1.0	0	1938	i n c t	tɬ a ŋ ⁴³	1938	0/n 0/n 0/n 0/n
1493	chuanqiandiancentralguizhou-Chen-2013-888-62-1		chuanqiandiancentralguizhou	Chen-2013-888-62	tɬõ²⁴	tɬõ²⁴	tɬ õ ²⁴		Chen2013			鬼	1175	GHOST	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	鬼	tɬõ²⁴	1 7 8	AXT	TU2	4	4.T.C 4.U.V 4.2.T	1.6 3.0 1.0	0	1940	i n t	tɬ õ ²⁴	1940	0/n 0/n 0/n
1494	chuanqiandiansouthernguizhou-Chen-2013-888-62-1		chuanqiandiansouthernguizhou	Chen-2013-888-62	ɬua³²	ɬua³²	ɬ ua ³²		Chen2013			鬼	1175	GHOST	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	鬼	ɬua³²	5 7 8	AXT	LY3	6	6.L.C 6.Y.V 6.3.T	1.6 3.0 1.0	0	1936	i n t	ɬ ua ³²	1936	0/n 0/n 0/n
1495	chuanqiandiannortheastyunnan-Chen-2013-888-62-1		chuanqiandiannortheastyunnan	Chen-2013-888-62	pi⁵⁵tɬaɯ⁵⁵	pi⁵⁵tɬaɯ⁵⁵	p i ⁵⁵ + tɬ aɯ ⁵⁵		Chen2013			鬼	1175	GHOST	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	鬼	pi⁵⁵+tɬaɯ⁵⁵	1 7 8 9 1 7 7 8	AXT_AXYT	PI5_TAI5	5	5.P.C 5.I.V 5.5.T 5._._ 5.T.C 5.A.V 5.I.V 5.5.T	1.6 3.0 1.0 0.0 1.6 3.0 3.0 1.0	0	1937 1939	i n t + i n t	p i ⁵⁵ + tɬ aɯ ⁵⁵	1937 1939	0/n 0/n 0/n + 0/n 0/n 0/n
1499	qiandongeast-Chen-2013-888-62-1		qiandongeast	Chen-2013-888-62	ɬjan²⁴	ɬjan²⁴	ɬ j a n ²⁴		Chen2013			鬼	1175	GHOST	Qiandong, East	east2370					qiandongeast	鬼	ɬjan²⁴	5 6 7 4 8	ACXLT	LJAN2	9	9.L.C 9.J.C 9.A.V 9.N.c 9.2.T	1.6 1.2 3.0 1.1 1.0	0	1934	i m n c t	ɬ j a n ²⁴	1934	0/n 0/n 0/n 0/n 0/n
1501	qiandongwest-Chen-2013-888-62-1		qiandongwest	Chen-2013-888-62	ɬjin⁴⁴	ɬjin⁴⁴	ɬ j i n ⁴⁴		Chen2013			鬼	1175	GHOST	Qiandong, West						qiandongwest	鬼	ɬjin⁴⁴	5 6 7 4 8	ACXLT	LJIN5	10	10.L.C 10.J.C 10.I.V 10.N.c 10.5.T	1.6 1.2 3.0 1.1 1.0	0	1934	i m n c t	ɬ j i n ⁴⁴	1934	0/n 0/n 0/n 0/n 0/n
1502	bahengwest-Chen-2013-888-62-1		bahengwest	Chen-2013-888-62	kwai³⁵	kwai³⁵	k w ai ³⁵		Chen2013			鬼	1175	GHOST	Baheng, West	pahn1237					bahengwest	鬼	kwai³⁵	1 6 7 8	ACXT	KWA2	2	2.K.C 2.W.C 2.A.V 2.2.T	1.6 1.2 3.0 1.0	0	1935	i m n t	k w ai ³⁵	1935	0/n 0/n 0/n 0/n
1503	bahengeast-Chen-2013-888-62-1		bahengeast	Chen-2013-888-62	kwei³⁵; pjau³³	kwei³⁵	k w ei ³⁵		Chen2013			鬼	1175	GHOST	Baheng, East	pahn1237					bahengeast	鬼	kwei³⁵	1 6 7 8	ACXT	KWE2	1	1.K.C 1.W.C 1.E.V 1.2.T	1.6 1.2 3.0 1.0	0	1935	i m n t	k w ei ³⁵	1935	0/n 0/n 0/n 0/n
4299	luobuoheeastern-Chen-2013-888-176-1		luobuoheeastern	Chen-2013-888-176	qo⁰⁵mbji⁵⁵	qo⁰⁵mbji⁵⁵	q o ⁵/⁰ + ⁿb j i ⁵⁵		Chen2013			鱼	227	FISH	Luobuohe, Eastern	luop1235					luobuoheeastern	鱼	qo⁵/⁰+ⁿbji⁵⁵	1 7 8 9 1 6 7 8	AXT_ACXT	KU6_PJI5	7	7.K.C 7.U.V 7.6.T 7._._ 7.P.C 7.J.C 7.I.V 7.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	1944 1942	i n t + i m n t	q o ⁵/⁰ + ⁿb j i ⁵⁵	1944 1942	0/n 0/n 0/n + 83-5/ⁿp 17-3/j 479-4/o 426-3/¹¹
4300	luobuohewestern-Chen-2013-888-176-1		luobuohewestern	Chen-2013-888-176	ʔə⁰²mbji⁵⁵	ʔə⁰²mbji⁵⁵	ʔ ə ²/⁰ + ⁿb j i ⁵⁵		Chen2013			鱼	227	FISH	Luobuohe, Western	luop1235					luobuohewestern	鱼	ʔə²/⁰+ⁿbji⁵⁵	1 7 8 9 1 6 7 8	AXT_ACXT	HE6_PJI5	8	8.H.C 8.E.V 8.6.T 8._._ 8.P.C 8.J.C 8.I.V 8.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	1945 1942	i n t + i m n t	ʔ ə ²/⁰ + ⁿb j i ⁵⁵	1945 1942	0/n 0/n 0/n + 83-5/ⁿp 17-3/j 479-4/o 426-3/¹¹
4301	chuanqiandian-Chen-2013-888-176-1		chuanqiandian	Chen-2013-888-176	ntʂe²¹	ntʂe²¹	ⁿtʂ e ²¹		Chen2013			鱼	227	FISH	Chuanqiandian	chua1256					chuanqiandian	鱼	ⁿtʂe²¹	1 3 7 8	ACXT	TSE3	3	3.T.C 3.S.C 3.E.V 3.3.T	1.6 1.2 3.0 1.0	0	1942	i n t	ⁿtʂ - e ²¹	1942	83-5/ⁿp 17-3/j 479-4/o 426-3/¹¹
4302	chuanqiandiancentralguizhou-Chen-2013-888-176-1		chuanqiandiancentralguizhou	Chen-2013-888-176	mplɛ³¹	mplɛ³¹	ⁿp l ɛ ³¹		Chen2013			鱼	227	FISH	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	鱼	ⁿplɛ³¹	1 5 7 8	ACXT	PLE3	4	4.P.C 4.L.C 4.E.V 4.3.T	1.6 1.2 3.0 1.0	0	1942	i m n t	ⁿp l ɛ ³¹	1942	83-5/ⁿp 17-3/j 479-4/o 426-3/¹¹
